date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,4.6,17.1,10.9,76,0.0,17.7,0.7
2025-05-09,1.5,19.4,11.2,95,0.0,9.5,-1.0
2025-05-10,8.9,21.6,15.5,79,0.0,15.4,0.8
2025-05-11,5.6,22.0,14.1,75,0.0,12.6,1.3
2025-05-12,8.4,25.8,17.8,80,0.0,14.2,4.6
2025-05-13,12.9,24.1,19.1,89,1.4,10.7,11.1
2025-05-14,13.7,25.5,20.0,97,0.6,14.3,13.1
2025-05-15,15.9,28.8,21.1,92,0.9,31.6,8.2
2025-05-16,12.2,23.0,17.8,71,4.5,30.6,5.9
2025-05-17,9.7,15.2,12.1,79,0.0,25.8,5.9
2025-05-18,8.6,17.8,12.7,85,0.1,12.0,5.3
2025-05-19,4.4,13.9,9.2,86,0.7,26.6,2.2
2025-05-20,6.1,10.5,8.3,98,22.4,32.9,4.9
2025-05-21,7.1,11.3,8.9,98,7.1,17.3,6.6
2025-05-22,6.7,15.0,10.8,97,0.1,18.2,3.0
2025-05-23,5.0,16.2,10.9,90,0.0,11.5,2.1
2025-05-24,4.9,18.0,12.2,89,0.0,9.8,3.2
2025-05-25,6.1,19.5,13.4,96,0.0,13.5,4.8
2025-05-26,6.6,19.2,13.8,91,0.0,18.0,4.4
2025-05-27,10.4,19.8,14.9,79,0.0,13.8,6.1
2025-05-28,10.1,17.8,13.3,97,4.4,13.0,7.1
2025-05-29,7.8,20.3,13.4,100,1.2,20.2,7.8
2025-05-30,9.6,24.0,17.0,94,0.0,24.5,8.5
2025-05-31,11.8,21.3,16.0,88,0.0,11.4,7.4
2025-06-01,8.6,22.5,15.1,91,0.0,8.6,5.8
2025-06-02,12.1,27.2,19.9,78,0.0,17.9,5.8
2025-06-03,15.1,25.4,20.9,97,18.2,29.7,14.6
2025-06-04,13.2,23.7,17.8,97,1.3,11.0,10.0
2025-06-05,11.1,24.4,18.3,90,0.0,8.4,9.0
2025-06-06,14.4,23.8,19.1,85,0.0,8.8,10.4
2025-06-07,11.8,24.8,18.4,90,0.0,15.2,10.1
2025-06-08,14.1,22.6,18.2,93,1.4,21.1,5.3
2025-06-09,12.2,18.5,15.0,87,0.4,22.8,7.3
2025-06-10,11.0,24.1,17.3,89,0.0,20.6,8.7
2025-06-11,18.5,30.3,23.6,74,0.1,19.1,9.6
2025-06-12,15.5,24.8,19.4,98,7.0,20.9,9.9
2025-06-13,12.9,24.8,17.8,83,4.8,18.6,6.6
2025-06-14,12.9,27.0,19.8,88,0.0,14.7,10.6
2025-06-15,16.4,23.3,19.8,95,17.4,10.8,14.9
2025-06-16,17.5,27.0,21.5,95,10.0,12.0,16.4
2025-06-17,19.4,28.6,23.6,95,3.3,21.7,17.6
2025-06-18,18.2,24.2,20.6,98,11.1,15.1,17.5
2025-06-19,16.1,26.6,21.7,97,0.0,13.6,15.2
2025-06-20,19.5,27.5,23.3,88,0.8,18.1,15.3
2025-06-21,24.1,32.5,28.2,84,0.0,32.3,21.2
2025-06-22,24.9,32.1,28.7,83,0.0,27.9,21.0
2025-06-23,22.0,30.4,26.2,98,13.4,22.3,17.8
2025-06-24,21.8,27.7,24.0,98,3.6,12.3,21.4
2025-06-25,20.8,26.4,23.6,100,10.6,14.5,20.5
2025-06-26,20.9,30.0,24.1,99,15.5,16.3,20.5
2025-06-27,18.7,23.6,22.1,95,0.9,18.5,17.2
2025-06-28,16.5,28.9,23.1,100,0.0,11.9,16.4
2025-06-29,20.3,30.9,25.3,95,0.7,15.3,19.0
2025-06-30,18.0,28.0,22.4,99,0.1,15.8,16.3
2025-07-01,17.0,27.1,22.2,95,0.0,13.1,16.0
2025-07-02,17.5,28.5,23.3,93,0.2,10.1,15.9
2025-07-03,18.5,30.0,24.4,94,1.4,14.5,17.5
2025-07-04,21.0,30.8,26.0,94,2.7,17.7,19.7
2025-07-05,22.6,30.0,25.3,93,7.2,22.8,19.5
2025-07-06,21.0,27.6,24.0,100,5.4,15.8,19.0
2025-07-07,17.0,26.5,22.0,97,0.9,8.9,16.5
2025-07-08,18.9,28.2,23.3,98,0.9,11.7,18.6
2025-07-09,17.5,27.0,22.8,100,0.7,8.9,16.6
2025-07-10,18.0,27.3,21.9,98,13.2,12.1,17.0
2025-07-11,20.0,25.8,22.2,99,28.4,14.1,19.8
2025-07-12,19.3,26.0,22.2,99,2.4,17.7,17.2
2025-07-13,15.9,26.2,21.1,96,0.0,11.1,15.1
2025-07-14,16.8,28.2,23.0,94,0.0,11.9,15.8
2025-07-15,19.2,29.0,24.5,92,0.0,15.6,17.5
2025-07-16,19.2,28.1,23.1,96,14.2,22.3,17.5
2025-07-17,15.1,20.4,17.6,91,0.4,14.4,12.8
2025-07-18,12.1,24.4,18.7,100,0.0,12.1,12.1
2025-07-19,19.2,27.2,22.9,98,13.6,17.3,17.7
2025-07-20,18.9,25.9,21.9,99,0.0,16.3,14.6
2025-07-21,14.9,27.2,21.2,82,0.0,14.6,11.4
2025-07-22,19.5,29.6,24.4,89,0.0,16.4,16.8
2025-07-23,22.8,31.5,27.0,96,9.9,22.5,21.1
2025-07-24,22.2,27.5,24.9,95,2.5,19.2,20.8
2025-07-25,19.6,27.9,23.8,98,0.5,11.5,19.3
2025-07-26,21.0,28.4,24.1,97,2.1,11.6,20.4
2025-07-27,19.8,30.5,25.5,100,0.0,11.4,19.8
2025-07-28,22.1,31.8,26.4,97,0.0,14.2,18.6
2025-07-29,22.1,31.6,26.5,93,0.8,12.6,20.0
2025-07-30,16.8,24.1,21.3,98,7.5,14.5,15.2
2025-07-31,15.6,23.0,19.0,89,0.0,15.6,9.2
2025-08-01,11.9,23.9,18.1,85,0.0,12.0,9.4
2025-08-02,12.7,25.0,18.5,92,0.0,7.8,10.8
2025-08-03,12.9,25.5,19.2,99,0.0,9.6,12.6
2025-08-04,13.3,25.5,19.9,94,0.0,11.9,12.4
2025-08-05,15.6,27.1,21.2,94,0.0,11.2,14.1
2025-08-06,15.6,27.6,22.1,94,0.0,16.7,14.3
2025-08-07,19.9,29.1,24.3,95,3.7,20.8,18.5
2025-08-08,21.2,31.6,26.4,93,0.0,22.4,19.5
2025-08-09,21.4,27.4,24.6,97,1.4,24.7,21.0
2025-08-10,20.5,27.6,22.9,99,8.7,17.4,20.0
2025-08-11,20.3,27.4,23.4,100,0.4,12.0,20.1
2025-08-12,20.0,26.7,23.0,98,7.1,12.9,19.7
2025-08-13,16.0,25.3,21.0,93,0.0,10.5,14.8
2025-08-14,16.0,26.9,21.7,100,0.0,10.0,15.7
2025-08-15,18.8,30.0,24.2,94,0.0,11.5,16.7
2025-08-16,20.6,26.2,22.5,99,17.3,20.5,19.2
2025-08-17,20.5,26.1,22.7,99,12.1,16.7,18.3
2025-08-18,18.1,26.6,21.7,100,30.9,15.6,16.5
2025-08-19,19.6,26.8,22.7,100,0.2,13.1,19.0
2025-08-20,18.6,25.4,21.8,100,0.4,15.2,17.6
2025-08-21,15.3,24.1,19.6,98,0.0,8.9,15.1
2025-08-22,15.6,25.8,20.8,100,0.0,11.7,15.6
2025-08-23,15.3,21.7,19.6,99,0.3,21.4,12.1
2025-08-24,12.9,19.5,15.9,91,0.3,23.5,8.6
2025-08-25,10.3,18.9,14.4,92,0.0,18.0,7.1
2025-08-26,10.4,20.6,15.2,91,0.1,14.1,8.4
2025-08-27,10.6,22.5,16.6,96,0.4,19.0,9.9
2025-08-28,13.6,23.8,18.6,99,5.8,9.3,13.4
2025-08-29,11.9,22.6,16.8,97,2.4,14.3,11.2
2025-08-30,14.1,22.1,17.6,96,0.1,12.9,13.1
2025-08-31,10.8,22.3,16.5,100,0.0,9.2,9.6
2025-09-01,10.4,23.8,16.7,100,0.0,8.6,10.4
2025-09-02,12.1,23.9,17.9,100,0.0,11.0,11.8
2025-09-03,11.2,18.7,16.3,97,7.3,21.6,6.8
2025-09-04,6.9,17.2,12.3,95,0.2,27.7,4.8
2025-09-05,9.8,15.0,12.9,81,0.3,28.2,3.5
2025-09-06,7.7,17.6,11.7,94,0.1,19.9,1.5
2025-09-07,6.4,17.3,11.7,96,0.0,12.9,5.2
2025-09-08,8.9,21.0,14.8,80,0.0,19.8,4.7
2025-09-09,12.4,23.4,17.8,70,0.2,15.9,7.0
2025-09-10,13.2,24.2,18.2,91,1.6,9.9,9.2
2025-09-11,12.4,24.4,18.3,92,0.0,12.9,11.2
2025-09-12,13.1,26.8,19.7,94,0.2,12.5,12.0
2025-09-13,17.2,27.1,21.8,96,15.6,20.1,14.4
2025-09-14,16.8,27.5,22.0,98,0.0,14.0,16.4
2025-09-15,17.6,27.9,22.1,85,0.0,12.7,14.9
2025-09-16,16.0,28.5,21.8,90,0.0,8.8,14.2
2025-09-17,16.3,28.4,21.7,89,0.0,8.1,13.9
2025-09-18,16.3,26.0,20.4,95,0.8,7.7,13.7
2025-09-19,16.1,25.8,20.2,95,5.1,15.6,14.6
2025-09-20,15.9,23.9,18.8,97,9.1,18.0,15.1
2025-09-21,14.4,24.6,18.9,99,0.7,9.5,14.2
2025-09-22,16.0,24.5,19.2,97,0.5,18.6,15.6
2025-09-23,14.6,23.1,18.2,100,1.1,16.3,14.4
2025-09-24,13.1,20.6,16.4,98,0.1,13.1,11.7
2025-09-25,10.8,23.0,16.2,98,0.0,9.3,10.4
2025-09-26,13.6,25.1,18.6,95,0.0,11.6,11.2
2025-09-27,14.9,26.8,19.8,96,0.0,17.1,10.4
2025-09-28,10.2,24.2,17.0,90,0.0,9.8,8.2
2025-09-29,14.3,28.5,19.9,86,0.0,7.9,11.3
2025-09-30,13.6,27.3,19.8,96,0.0,11.2,12.7
2025-10-01,13.6,26.0,18.9,93,0.0,13.6,12.5
2025-10-02,13.1,27.7,19.7,92,0.0,12.0,11.3
2025-10-03,15.9,29.6,22.0,84,0.0,14.5,13.1
2025-10-04,17.7,28.1,22.5,86,0.0,21.8,12.1
2025-10-05,17.7,26.5,22.0,72,0.0,24.6,12.0
2025-10-06,13.2,22.4,15.8,100,17.6,18.8,10.9
2025-10-07,9.4,19.1,13.7,96,0.2,15.5,2.5
2025-10-08,3.4,15.7,9.7,85,0.0,9.2,-0.7
2025-10-09,4.0,18.0,10.5,94,0.0,13.9,2.1
2025-10-10,9.5,22.5,14.7,92,12.9,16.2,2.5
2025-10-11,4.8,18.4,11.3,88,0.0,13.5,2.3
2025-10-12,8.4,20.4,13.9,96,0.0,17.7,7.7
2025-10-13,11.9,20.9,15.8,94,2.3,17.1,4.6
2025-10-14,7.2,16.4,11.3,91,2.7,17.8,3.8
2025-10-15,8.8,14.6,11.5,98,12.8,16.5,7.9
2025-10-16,11.1,18.2,14.5,94,0.9,16.2,8.9
2025-10-17,14.6,24.5,19.0,89,2.4,22.5,11.6
2025-10-18,14.1,23.2,18.1,99,3.9,17.8,7.9
2025-10-19,6.5,14.4,11.1,78,0.5,28.3,-0.2
2025-10-20,3.1,18.9,10.5,95,2.6,27.2,0.2
2025-10-21,6.4,9.1,7.3,89,2.1,29.1,1.9
2025-10-22,4.1,8.9,7.1,86,0.3,28.4,1.4
2025-10-23,1.1,9.6,4.5,94,0.0,17.0,-1.3
2025-10-24,-2.5,10.4,3.3,99,0.0,7.2,-2.7
2025-10-25,0.9,10.1,5.5,92,2.7,12.5,-1.3
2025-10-26,3.6,15.2,8.5,96,0.0,16.3,1.6
2025-10-27,3.7,14.2,7.9,95,0.0,18.1,1.8
