date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,3.8,11.8,7.8,86,1.4,24.9,-0.5
2025-05-09,2.5,14.6,8.8,91,0.0,21.6,-3.0
2025-05-10,6.3,23.3,12.9,83,0.0,24.7,0.2
2025-05-11,5.3,19.1,12.0,79,0.0,20.6,1.5
2025-05-12,6.1,25.5,16.1,81,0.0,14.4,1.7
2025-05-13,15.2,22.5,18.0,96,3.4,23.5,11.9
2025-05-14,13.9,24.1,18.4,97,2.8,18.9,13.5
2025-05-15,12.6,26.3,19.7,99,0.2,16.7,12.4
2025-05-16,18.1,28.0,22.3,96,3.8,20.8,6.7
2025-05-17,13.8,21.6,16.8,90,3.6,32.3,7.2
2025-05-18,8.6,15.4,13.0,81,0.1,21.4,4.2
2025-05-19,4.8,12.9,9.0,80,0.0,23.0,-0.1
2025-05-20,3.1,13.9,9.2,84,2.0,23.0,-0.9
2025-05-21,9.6,14.6,11.7,98,10.5,26.0,6.9
2025-05-22,8.8,12.4,10.2,98,3.6,26.5,6.8
2025-05-23,6.1,12.6,9.8,89,0.9,25.7,3.2
2025-05-24,5.5,15.4,10.8,93,1.2,22.0,4.4
2025-05-25,4.2,16.5,11.0,99,0.8,19.2,4.1
2025-05-26,5.6,19.9,13.2,93,0.0,12.8,4.6
2025-05-27,9.4,20.7,15.5,91,0.0,23.0,6.6
2025-05-28,10.8,14.4,13.0,95,1.5,22.3,7.3
2025-05-29,10.5,20.8,16.0,99,0.4,20.0,10.4
2025-05-30,10.6,23.8,16.8,92,0.8,23.4,6.2
2025-05-31,7.4,14.1,10.8,95,4.2,30.8,1.0
2025-06-01,5.2,18.5,12.1,83,0.0,19.0,1.2
2025-06-02,4.8,24.5,15.2,82,0.0,13.7,1.9
2025-06-03,13.4,28.0,21.4,76,0.0,26.8,5.8
2025-06-04,15.4,30.5,23.6,92,10.3,29.3,12.5
2025-06-05,13.2,19.9,16.1,97,23.6,18.3,9.9
2025-06-06,12.8,22.1,17.1,94,5.0,16.2,7.1
2025-06-07,12.8,24.0,17.5,78,0.0,16.4,7.1
2025-06-08,13.6,22.9,18.3,91,0.1,18.1,8.1
2025-06-09,15.1,23.9,19.4,96,1.5,21.1,9.8
2025-06-10,12.4,22.8,17.8,84,0.1,22.7,8.9
2025-06-11,14.3,29.0,21.6,90,0.0,30.1,11.7
2025-06-12,14.1,23.9,18.9,80,0.0,15.8,7.0
2025-06-13,13.8,22.2,18.0,83,2.3,14.9,5.2
2025-06-14,12.9,24.6,18.0,90,5.1,14.1,9.9
2025-06-15,13.0,26.8,19.1,75,0.0,19.1,8.2
2025-06-16,14.9,26.5,20.8,87,1.7,10.0,10.4
2025-06-17,17.1,29.8,23.6,98,0.1,18.0,16.6
2025-06-18,20.2,30.1,25.2,95,5.5,22.1,17.4
2025-06-19,17.4,22.3,19.9,94,12.2,31.3,14.4
2025-06-20,16.4,25.0,20.7,96,0.3,16.4,15.7
2025-06-21,18.8,29.1,24.0,92,3.6,28.9,17.2
2025-06-22,25.0,33.7,29.0,83,0.0,27.8,21.0
