date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,4.2,13.6,9.0,82,0.5,20.2,0.6
2025-05-09,3.1,15.1,9.1,93,0.0,20.0,-2.5
2025-05-10,6.6,21.1,13.2,78,0.0,23.9,0.6
2025-05-11,6.9,14.2,10.9,74,0.0,22.6,2.5
2025-05-12,8.0,20.3,14.3,87,0.0,15.4,3.9
2025-05-13,13.8,18.6,15.5,97,6.8,23.6,13.3
2025-05-14,13.2,21.2,16.2,98,29.6,20.6,11.9
2025-05-15,12.9,21.8,16.9,100,0.0,17.2,12.8
2025-05-16,15.8,23.3,19.5,99,16.0,25.0,10.0
2025-05-17,14.1,19.0,16.3,96,4.0,33.7,7.2
2025-05-18,10.0,15.9,13.8,81,0.0,25.6,5.8
2025-05-19,5.2,14.3,9.7,81,0.0,21.5,1.0
2025-05-20,4.9,11.5,8.9,83,7.3,30.7,0.9
2025-05-21,9.9,14.4,11.8,96,9.6,32.5,8.2
2025-05-22,9.6,11.9,10.7,98,4.6,26.9,7.2
2025-05-23,7.5,12.1,10.1,87,0.6,28.3,3.5
2025-05-24,6.4,15.2,11.0,91,0.6,22.9,5.1
2025-05-25,6.2,16.8,11.8,93,0.6,20.4,5.1
2025-05-26,6.3,18.2,12.9,90,0.5,12.5,4.6
2025-05-27,11.6,17.4,14.2,88,0.0,21.2,8.6
2025-05-28,11.1,13.0,12.0,97,2.1,21.4,8.1
2025-05-29,11.1,19.7,15.6,98,0.8,19.1,10.8
2025-05-30,12.0,22.6,16.9,93,0.1,22.5,7.6
2025-05-31,8.4,14.5,11.4,93,0.2,34.6,2.8
2025-06-01,5.6,18.0,12.1,85,0.0,20.7,1.4
2025-06-02,7.8,20.6,14.9,100,0.0,19.5,5.2
2025-06-03,14.2,23.4,18.8,76,0.0,27.1,5.8
2025-06-04,16.9,27.7,21.1,91,1.6,26.7,11.6
2025-06-05,14.6,21.1,17.8,92,12.5,21.0,12.9
2025-06-06,15.1,21.5,18.2,97,6.4,16.2,8.4
2025-06-07,13.7,23.4,18.5,84,0.0,14.8,8.1
2025-06-08,15.0,20.0,17.0,94,0.9,20.7,9.7
2025-06-09,14.8,20.0,17.7,97,12.4,26.3,12.3
2025-06-10,12.8,21.2,17.5,85,1.2,20.6,9.5
2025-06-11,14.0,24.6,20.3,89,0.0,28.1,12.2
2025-06-12,15.4,22.8,19.5,81,0.0,16.6,10.3
2025-06-13,14.7,20.2,17.7,85,4.5,22.1,6.8
2025-06-14,13.4,20.8,16.8,92,8.5,19.6,11.4
2025-06-15,14.1,24.5,19.4,83,0.0,16.9,9.3
2025-06-16,17.0,23.5,20.2,94,0.0,15.0,12.6
2025-06-17,18.5,25.1,21.7,97,0.0,20.1,17.7
2025-06-18,19.2,27.6,23.2,96,7.7,22.6,18.5
2025-06-19,16.8,22.7,19.4,96,10.9,33.4,14.6
2025-06-20,16.5,25.5,20.5,94,1.6,17.7,15.5
2025-06-21,20.2,26.2,22.8,90,1.6,33.1,18.1
2025-06-22,22.1,29.8,26.5,87,0.0,29.9,18.8
2025-06-23,23.4,29.9,27.1,92,0.0,23.5,21.1
2025-06-24,23.9,31.0,27.1,92,20.6,23.2,20.0
2025-06-25,19.0,28.0,23.8,98,7.3,16.9,16.1
2025-06-26,17.0,27.0,21.8,93,8.0,16.9,14.8
2025-06-27,18.0,26.7,22.9,98,0.1,21.5,17.4
2025-06-28,19.4,26.6,24.3,94,0.2,20.3,17.5
2025-06-29,18.0,25.4,21.8,94,0.0,11.4,16.5
2025-06-30,20.8,27.0,23.7,95,4.5,20.2,19.7
2025-07-01,21.2,27.9,24.6,94,0.2,16.1,16.8
2025-07-02,16.8,27.2,22.7,89,0.7,18.6,14.6
2025-07-03,19.6,26.4,22.6,92,0.0,15.5,12.6
2025-07-04,17.3,24.5,21.4,87,0.3,15.8,12.1
2025-07-05,21.0,30.0,25.7,93,0.0,19.2,18.8
2025-07-06,23.1,29.4,25.9,83,2.4,24.4,19.9
2025-07-07,18.6,24.1,22.2,96,6.5,18.5,13.0
2025-07-08,16.1,25.5,21.1,87,0.0,12.5,12.8
2025-07-09,20.6,26.0,22.6,97,5.7,11.1,19.0
2025-07-10,19.4,27.0,22.9,100,2.9,13.2,19.0
2025-07-11,19.0,27.5,23.7,98,3.8,11.6,18.4
2025-07-12,22.3,28.6,25.7,95,0.0,21.6,21.5
2025-07-13,22.6,27.7,25.2,96,1.6,17.2,21.2
2025-07-14,22.1,27.8,24.9,95,1.4,8.3,17.8
2025-07-15,19.0,27.6,23.6,94,0.0,10.1,17.9
2025-07-16,22.1,27.0,24.6,96,3.1,18.4,20.1
2025-07-17,16.5,25.3,22.8,96,0.4,33.0,13.4
2025-07-18,13.7,21.0,17.9,87,0.0,18.3,11.1
2025-07-19,13.8,25.6,20.5,96,4.1,13.5,12.7
2025-07-20,17.8,24.9,22.1,98,3.6,18.1,14.1
2025-07-21,15.4,23.2,18.9,88,0.0,16.6,11.2
2025-07-22,12.1,23.0,18.4,91,0.0,15.4,10.7
2025-07-23,17.5,26.0,22.0,91,0.0,13.7,14.1
2025-07-24,22.6,28.9,25.4,90,4.6,21.1,19.5
2025-07-25,22.0,27.5,24.5,95,1.7,13.4,21.1
2025-07-26,20.9,26.2,23.9,97,3.7,14.6,19.5
2025-07-27,22.6,29.4,25.7,98,15.8,18.0,21.6
2025-07-28,21.5,28.1,25.0,99,0.1,12.5,21.4
2025-07-29,21.2,28.6,25.0,99,0.0,11.9,20.3
2025-07-30,20.2,27.6,23.8,91,4.4,22.5,15.9
2025-07-31,16.5,21.2,18.4,92,31.6,24.0,13.9
2025-08-01,13.0,22.2,18.0,87,0.0,18.1,10.0
2025-08-02,13.8,22.9,18.6,77,0.0,14.3,8.6
2025-08-03,13.6,24.2,19.4,89,0.0,8.6,11.6
2025-08-04,15.8,24.3,20.6,91,0.0,14.8,13.9
2025-08-05,18.6,24.8,21.8,89,0.0,17.6,15.0
2025-08-06,20.0,25.5,22.9,91,0.0,18.5,16.9
2025-08-07,20.8,24.8,22.7,89,0.0,21.0,17.2
2025-08-08,21.4,26.5,24.0,91,0.0,13.5,19.4
2025-08-09,22.8,27.5,24.9,91,0.0,16.4,20.4
2025-08-10,22.9,27.6,25.0,91,0.0,14.3,21.0
2025-08-11,23.1,27.5,25.1,91,0.0,15.3,20.6
2025-08-12,22.5,28.0,25.7,96,6.5,20.5,21.2
2025-08-13,20.6,26.5,23.7,95,3.5,16.1,17.4
2025-08-14,17.0,26.5,22.0,89,0.8,12.0,14.6
2025-08-15,18.0,26.5,22.6,92,0.0,10.5,16.7
2025-08-16,19.9,28.1,24.3,95,0.0,12.1,18.4
2025-08-17,17.6,26.1,22.6,95,2.9,26.6,14.6
2025-08-18,15.8,20.6,18.8,91,0.0,23.9,12.4
2025-08-19,18.5,23.9,20.9,96,13.9,17.8,15.6
2025-08-20,18.0,22.6,20.0,96,0.5,20.5,17.3
2025-08-21,16.4,22.6,19.3,93,0.4,19.7,15.2
2025-08-22,15.6,23.7,19.9,96,0.0,11.1,14.0
2025-08-23,17.4,24.6,21.1,98,4.7,22.0,16.5
2025-08-24,15.5,22.6,19.3,92,0.4,20.2,11.9
2025-08-25,13.8,19.4,16.5,88,2.0,17.6,11.4
2025-08-26,11.5,18.7,15.3,88,0.0,19.4,7.7
2025-08-27,10.1,20.2,15.6,94,0.0,16.9,8.5
2025-08-28,14.1,19.9,16.8,88,7.8,19.3,9.8
2025-08-29,9.1,17.3,13.7,94,0.4,16.8,7.7
2025-08-30,7.9,19.5,13.8,94,0.0,11.4,6.9
2025-08-31,9.8,20.5,15.3,87,0.0,11.0,7.6
2025-09-01,12.5,21.2,17.2,89,0.0,13.9,10.1
2025-09-02,16.5,23.0,19.4,94,0.0,11.6,13.1
2025-09-03,15.1,23.5,19.6,88,0.0,23.4,12.4
2025-09-04,13.1,18.0,15.9,96,16.9,22.1,8.9
2025-09-05,11.6,20.5,16.7,91,0.0,34.6,8.5
2025-09-06,11.8,18.0,14.9,85,0.0,20.2,6.8
2025-09-07,9.2,17.8,13.7,91,0.0,16.9,5.3
2025-09-08,7.8,18.0,13.5,93,0.1,14.2,6.8
2025-09-09,13.4,21.0,17.1,88,0.0,11.0,10.0
2025-09-10,11.9,23.6,17.8,99,0.0,12.3,11.4
2025-09-11,11.6,23.4,17.4,91,0.0,11.2,10.2
2025-09-12,11.7,23.3,17.5,99,0.4,10.8,11.5
2025-09-13,13.6,22.1,17.9,96,0.0,6.9,12.3
2025-09-14,12.9,23.6,18.1,100,0.0,11.2,12.8
2025-09-15,15.9,23.2,19.4,95,0.0,19.9,11.6
2025-09-16,15.6,22.5,18.8,88,0.0,15.7,12.4
2025-09-17,13.1,23.8,18.4,94,0.0,9.4,11.8
2025-09-18,13.6,25.6,19.4,99,0.1,16.1,13.1
2025-09-19,15.9,22.5,18.9,96,0.0,12.8,14.4
2025-09-20,16.4,19.5,18.1,90,0.0,24.6,9.4
2025-09-21,15.9,24.5,20.0,91,4.4,22.3,11.4
2025-09-22,19.0,22.7,20.9,95,8.6,20.2,17.9
2025-09-23,17.0,23.8,20.0,99,0.3,13.2,16.5
2025-09-24,17.5,20.4,19.0,97,19.6,20.4,16.4
2025-09-25,16.8,22.5,18.9,98,0.6,14.7,15.5
2025-09-26,14.2,23.2,18.1,100,0.0,11.0,11.7
2025-09-27,15.6,24.1,19.8,94,0.0,15.1,14.2
2025-09-28,14.3,24.0,19.2,90,0.0,10.9,9.9
2025-09-29,12.6,23.5,17.8,97,0.0,10.5,10.0
2025-09-30,12.8,22.0,17.3,87,0.0,19.8,10.2
2025-10-01,14.3,19.0,16.5,76,0.0,22.6,7.0
2025-10-02,13.4,20.0,16.2,87,0.0,20.4,7.0
2025-10-03,9.4,24.0,17.6,100,0.0,9.7,9.2
2025-10-04,16.5,23.5,20.1,94,0.0,13.6,14.9
2025-10-05,18.6,24.4,21.3,90,0.0,17.3,15.9
2025-10-06,17.6,24.6,21.3,87,0.3,19.0,14.7
2025-10-07,13.8,22.3,18.4,95,18.2,25.2,10.4
2025-10-08,8.5,16.7,12.2,91,0.0,21.4,2.8
2025-10-09,4.2,15.3,9.9,77,0.0,16.2,0.2
2025-10-10,9.4,17.2,13.9,84,0.1,18.9,4.5
2025-10-11,9.4,17.4,13.6,91,0.5,18.1,6.5
2025-10-12,10.6,18.5,14.7,95,0.0,23.9,8.9
2025-10-13,12.3,19.5,15.7,93,0.0,19.4,11.1
2025-10-14,8.6,21.4,13.9,94,0.0,17.7,7.4
2025-10-15,8.6,16.2,12.8,88,0.1,20.0,4.0
2025-10-16,4.4,16.4,9.6,79,0.0,14.8,0.8
2025-10-17,5.2,17.1,12.2,90,0.1,20.1,1.8
2025-10-18,15.1,22.2,18.2,83,0.8,28.8,10.7
