date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,10.5,23.6,16.4,72,0.3,23.7,4.7
2025-05-09,6.9,21.4,14.3,71,0.0,15.4,-1.4
2025-05-10,7.2,27.6,17.9,76,0.0,22.5,-0.1
2025-05-11,8.9,26.1,18.2,54,0.0,18.4,-4.8
2025-05-12,15.3,25.8,20.6,87,0.2,18.8,8.7
2025-05-13,15.4,27.9,21.5,98,0.8,11.2,12.5
2025-05-14,15.1,30.3,23.2,96,0.1,17.8,11.5
2025-05-15,20.0,33.5,26.7,94,0.5,32.7,4.6
2025-05-16,17.9,30.3,23.7,58,0.8,47.9,-2.0
2025-05-17,13.9,27.1,18.9,54,0.0,32.2,3.6
2025-05-18,11.4,26.0,18.3,62,0.0,14.7,4.4
2025-05-19,12.8,25.5,19.3,70,2.0,32.3,5.8
2025-05-20,16.4,24.5,20.0,94,27.5,37.4,11.4
2025-05-21,13.6,17.7,15.4,77,0.0,30.6,7.4
2025-05-22,9.8,16.2,12.8,80,0.3,25.5,5.5
2025-05-23,7.3,20.8,14.7,95,0.0,15.9,3.5
2025-05-24,9.9,22.4,16.9,84,0.0,12.2,6.1
2025-05-25,11.4,20.2,15.9,87,0.0,15.8,7.2
2025-05-26,9.5,21.2,16.1,77,0.0,19.0,3.5
2025-05-27,12.6,22.4,17.5,80,3.0,16.2,5.8
2025-05-28,13.1,21.7,16.8,92,15.2,12.7,9.4
2025-05-29,11.4,20.5,16.2,98,0.0,6.2,11.0
2025-05-30,11.9,25.6,19.0,96,0.1,23.7,8.8
2025-05-31,15.4,28.2,21.3,66,0.0,19.3,7.6
2025-06-01,12.3,24.6,18.5,56,0.0,17.5,-2.0
2025-06-02,13.4,29.2,21.4,78,0.0,19.1,7.6
2025-06-03,20.0,29.7,24.0,91,17.9,31.6,16.6
2025-06-04,16.5,22.5,20.0,95,57.2,19.5,15.6
2025-06-05,14.6,24.7,19.3,94,0.2,19.2,13.5
2025-06-06,14.0,23.8,19.3,98,0.1,9.6,13.8
2025-06-07,15.1,23.6,19.2,100,9.5,11.2,15.1
2025-06-08,14.4,25.7,19.8,98,0.5,24.9,11.9
2025-06-09,12.9,23.1,17.7,86,0.1,24.3,10.6
2025-06-10,11.4,24.0,18.2,90,0.0,15.8,9.8
2025-06-11,15.6,29.0,22.5,83,0.0,18.4,12.8
2025-06-12,17.5,27.6,22.8,93,0.0,15.5,16.1
2025-06-13,19.8,24.6,21.9,96,14.7,9.9,18.7
2025-06-14,19.5,26.1,22.5,97,2.2,16.1,18.5
2025-06-15,17.0,26.7,22.3,98,0.0,12.3,16.6
2025-06-16,18.6,28.3,23.3,94,1.1,9.6,17.6
2025-06-17,19.9,30.0,24.1,98,12.0,26.5,19.5
2025-06-18,19.9,24.9,22.3,96,12.0,34.4,18.0
2025-06-19,18.3,27.4,22.7,97,0.0,16.5,16.8
2025-06-20,18.7,29.6,24.2,86,0.0,29.3,16.0
2025-06-21,24.1,33.5,28.8,86,0.0,28.0,20.4
2025-06-22,24.2,33.0,29.0,84,0.0,23.7,20.5
2025-06-23,24.5,33.7,29.2,81,0.0,23.0,20.3
2025-06-24,24.8,34.0,29.3,85,0.0,14.8,19.0
2025-06-25,23.2,33.4,27.8,95,4.1,19.1,21.4
2025-06-26,24.3,32.7,28.3,93,2.8,18.3,19.9
2025-06-27,23.5,30.0,26.5,89,6.5,21.1,19.4
2025-06-28,20.8,31.6,26.4,100,0.3,9.6,20.7
2025-06-29,22.5,30.4,26.4,97,1.5,16.2,21.1
2025-06-30,21.5,30.3,24.4,97,6.2,25.8,20.6
2025-07-01,20.5,29.2,24.8,91,0.0,17.3,16.1
2025-07-02,18.5,30.2,25.0,91,0.0,12.8,15.6
2025-07-03,20.2,31.5,26.4,91,0.0,4.9,17.1
2025-07-04,21.2,33.1,27.5,92,0.0,15.5,16.5
2025-07-05,22.1,32.6,27.8,83,0.0,20.6,17.3
2025-07-06,23.0,29.9,26.1,94,18.3,16.1,20.1
2025-07-07,19.8,29.2,24.7,96,0.0,10.1,16.9
2025-07-08,20.1,30.8,23.8,93,13.6,11.3,17.1
2025-07-09,19.2,30.4,24.9,100,0.1,8.7,17.2
