date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,8.4,20.5,13.4,86,0.0,24.2,1.5
2025-05-09,4.3,19.9,12.5,76,0.0,13.2,-0.8
2025-05-10,7.1,27.0,16.5,69,0.0,24.6,-1.5
2025-05-11,6.6,26.0,17.1,68,0.0,18.4,-4.1
2025-05-12,12.8,28.0,20.2,88,3.4,19.2,5.8
2025-05-13,15.5,27.7,21.2,98,1.0,16.4,12.4
2025-05-14,15.1,28.9,22.7,99,0.2,17.0,11.1
2025-05-15,18.9,33.8,25.7,92,0.7,29.3,5.7
2025-05-16,17.7,30.0,23.3,72,1.3,47.2,2.6
2025-05-17,12.4,19.9,16.3,60,0.0,29.9,4.8
2025-05-18,9.6,23.4,16.5,79,0.0,21.6,5.5
2025-05-19,8.8,19.5,13.7,72,0.9,26.1,4.0
2025-05-20,12.9,24.0,16.8,98,32.2,33.3,9.7
2025-05-21,11.4,14.8,13.6,97,1.4,26.5,8.6
2025-05-22,10.1,16.3,12.4,88,0.7,22.8,3.8
2025-05-23,7.8,19.7,13.9,87,0.1,24.9,4.4
2025-05-24,8.1,21.5,15.1,79,0.0,17.2,4.6
2025-05-25,11.4,19.7,15.0,69,0.0,19.0,4.1
2025-05-26,7.2,21.6,15.0,81,0.0,17.2,4.2
2025-05-27,12.1,22.8,16.9,68,0.3,18.0,4.4
2025-05-28,11.9,21.6,16.7,95,6.7,12.6,7.2
2025-05-29,11.1,21.5,16.3,98,0.2,11.0,8.8
2025-05-30,11.1,25.6,18.8,93,0.1,24.6,8.2
2025-05-31,13.9,24.0,19.0,71,0.0,18.4,-2.7
2025-06-01,10.6,25.1,18.2,47,0.0,11.6,-4.6
2025-06-02,12.2,29.8,21.8,72,0.0,17.8,5.2
2025-06-03,20.0,30.0,25.1,84,1.9,36.3,13.5
2025-06-04,15.6,21.9,19.1,96,32.3,24.9,14.9
2025-06-05,12.9,23.6,18.3,96,0.0,17.5,12.2
2025-06-06,13.8,25.3,19.7,92,0.0,17.1,10.1
2025-06-07,12.1,23.0,18.0,97,14.6,15.7,9.0
2025-06-08,14.8,25.6,19.3,98,0.9,25.0,11.1
2025-06-09,12.4,22.1,17.1,82,0.2,26.3,9.1
2025-06-10,11.9,24.5,18.4,82,0.0,19.0,8.5
2025-06-11,16.2,29.5,22.8,80,0.0,21.0,12.5
2025-06-12,17.9,29.4,23.6,91,0.0,14.8,16.4
2025-06-13,19.9,24.1,21.5,97,6.9,13.3,18.6
2025-06-14,17.6,25.0,21.2,97,0.3,16.2,16.9
2025-06-15,15.1,26.6,21.7,90,0.0,13.0,13.6
2025-06-16,16.9,28.9,23.1,94,0.2,12.6,15.3
2025-06-17,20.2,30.2,24.4,96,3.5,17.8,19.5
2025-06-18,19.8,24.1,21.6,96,14.7,26.5,19.0
2025-06-19,18.6,27.3,22.6,96,3.1,15.9,15.5
2025-06-20,18.3,28.0,22.9,88,2.6,24.3,15.5
2025-06-21,23.6,32.8,28.3,84,0.0,31.2,18.6
2025-06-22,24.4,32.5,28.8,85,0.0,25.2,21.8
2025-06-23,24.4,33.2,28.8,79,0.1,24.8,20.1
