date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,5.1,14.9,9.9,75,0.0,20.3,-3.5
2025-05-09,2.4,18.9,10.8,78,0.0,10.6,-3.9
2025-05-10,8.3,21.4,14.6,63,0.0,17.5,-1.8
2025-05-11,4.4,21.6,13.3,73,0.0,12.6,-1.2
2025-05-12,8.7,26.8,18.4,79,0.0,17.7,2.8
2025-05-13,14.2,24.8,19.2,97,1.6,12.8,9.9
2025-05-14,13.7,25.8,19.3,100,0.5,15.2,13.6
2025-05-15,14.1,31.1,21.0,100,7.7,33.5,10.0
2025-05-16,14.2,27.2,20.1,72,1.2,38.3,3.9
2025-05-17,11.1,17.0,13.9,73,0.2,29.9,5.2
2025-05-18,6.1,19.5,13.4,79,0.0,19.2,2.6
2025-05-19,3.7,12.8,7.9,87,0.0,22.9,1.2
2025-05-20,5.2,10.4,8.0,96,19.0,35.1,2.0
2025-05-21,7.1,10.0,8.3,98,18.1,17.7,6.7
2025-05-22,7.0,13.1,10.0,98,0.5,21.6,2.8
2025-05-23,3.5,15.4,10.2,97,0.0,16.1,2.9
2025-05-24,4.0,17.4,11.1,98,0.0,11.4,3.4
2025-05-25,6.5,19.1,12.6,84,0.0,16.6,3.7
2025-05-26,5.3,18.4,12.6,91,0.0,16.0,3.6
2025-05-27,10.8,18.6,15.2,71,0.0,16.3,3.4
2025-05-28,11.9,16.5,13.7,96,5.6,14.9,3.6
2025-05-29,9.7,21.4,14.7,97,0.8,14.7,8.4
2025-05-30,9.9,24.9,17.3,94,0.1,23.7,7.9
2025-05-31,8.4,20.0,14.1,91,0.1,15.6,0.6
2025-06-01,6.6,22.0,14.3,78,0.0,13.0,0.8
2025-06-02,10.1,27.9,19.2,61,0.0,17.7,1.5
2025-06-03,18.8,27.9,22.8,98,24.6,27.9,12.0
2025-06-04,14.0,21.8,17.2,98,16.8,16.2,11.6
2025-06-05,10.9,23.5,17.6,94,0.0,14.0,8.1
2025-06-06,11.2,23.0,17.4,87,0.0,13.0,7.6
2025-06-07,11.4,23.8,17.8,85,0.0,17.1,7.3
2025-06-08,10.8,23.7,17.2,94,4.9,22.2,7.0
2025-06-09,12.2,19.0,15.7,86,0.2,25.7,6.8
2025-06-10,11.5,23.5,17.2,86,0.1,22.9,8.4
