date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,8.4,21.8,14.2,81,0.0,24.1,2.7
2025-05-09,5.1,20.4,12.8,75,0.0,15.1,-2.0
2025-05-10,8.1,27.9,17.6,62,0.0,24.2,-0.6
2025-05-11,7.4,26.3,17.6,56,0.0,17.8,-5.8
2025-05-12,13.6,27.1,20.4,85,0.5,19.4,6.9
2025-05-13,15.4,27.8,21.1,98,16.4,11.7,12.8
2025-05-14,15.1,29.4,23.0,99,0.0,16.4,11.0
2025-05-15,19.0,33.0,25.7,95,0.9,33.7,5.5
2025-05-16,17.0,29.3,22.7,61,0.4,46.8,0.6
2025-05-17,12.5,20.9,16.5,59,0.0,30.3,4.2
2025-05-18,9.6,24.7,17.3,75,0.0,21.4,4.6
2025-05-19,9.6,22.8,15.9,72,0.0,30.7,4.6
2025-05-20,15.8,24.9,18.3,98,23.1,32.2,8.6
2025-05-21,11.2,15.4,13.9,93,2.8,28.8,8.5
2025-05-22,9.4,15.6,12.0,92,3.3,22.7,4.9
2025-05-23,7.3,19.2,13.8,93,0.0,22.2,4.0
2025-05-24,9.0,21.5,15.9,82,0.0,15.8,5.8
2025-05-25,11.6,18.5,15.1,72,0.0,18.6,6.5
2025-05-26,7.8,21.0,15.0,76,0.0,18.7,3.5
2025-05-27,12.2,21.5,16.4,74,1.2,17.2,4.8
2025-05-28,11.9,21.2,16.4,92,5.7,13.6,8.4
2025-05-29,11.1,20.4,15.6,96,0.9,10.7,9.7
2025-05-30,11.3,25.0,18.6,94,0.2,28.3,8.1
2025-05-31,14.8,25.4,19.9,68,0.0,18.4,1.1
2025-06-01,11.6,25.0,18.3,51,0.0,14.2,-3.9
2025-06-02,12.2,28.2,21.0,74,0.0,19.2,6.7
2025-06-03,19.2,29.1,23.9,90,1.7,34.8,14.7
2025-06-04,15.4,21.1,19.1,96,49.2,21.7,14.7
2025-06-05,13.1,23.7,18.4,96,0.1,17.9,12.5
2025-06-06,12.8,24.4,19.2,98,0.0,12.6,12.4
2025-06-07,12.9,23.1,18.6,95,6.9,11.3,10.1
2025-06-08,14.5,25.4,19.0,100,2.6,24.4,11.1
2025-06-09,12.6,22.0,17.1,85,0.1,26.7,8.6
2025-06-10,11.6,23.7,18.1,83,0.0,17.6,8.6
2025-06-11,15.5,28.9,22.3,83,0.0,19.9,12.5
2025-06-12,17.5,28.0,22.8,93,0.0,14.6,16.3
2025-06-13,19.9,24.1,21.4,98,10.2,12.4,18.8
2025-06-14,18.0,25.2,21.4,98,1.1,16.0,17.3
2025-06-15,15.4,26.4,21.4,97,0.0,12.7,14.7
2025-06-16,17.2,28.4,22.6,95,3.7,15.7,16.1
2025-06-17,19.7,29.7,23.8,98,2.6,25.0,19.0
2025-06-18,19.4,25.4,21.6,97,19.1,28.1,18.6
