date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,3.9,15.8,9.9,78,0.0,19.7,-0.9
2025-05-09,1.0,18.7,10.5,82,0.0,11.3,-3.5
2025-05-10,9.3,20.8,15.3,74,0.0,20.3,-0.2
2025-05-11,4.8,22.4,14.1,63,0.0,14.4,-2.4
2025-05-12,9.9,27.1,19.3,72,0.0,16.4,4.0
2025-05-13,14.5,24.9,20.2,88,1.8,13.7,9.1
2025-05-14,13.9,27.0,20.4,100,0.9,16.8,13.6
2025-05-15,15.0,31.5,22.1,96,2.9,31.6,7.3
2025-05-16,12.8,24.5,19.0,65,2.0,32.7,4.6
2025-05-17,10.3,15.4,12.5,78,0.1,30.1,5.4
2025-05-18,8.1,18.6,13.5,75,0.1,20.4,3.4
2025-05-19,3.5,13.2,8.2,87,0.0,28.4,1.2
2025-05-20,5.2,9.9,7.6,96,29.3,35.5,1.8
2025-05-21,6.8,10.1,8.1,97,18.4,17.7,6.2
2025-05-22,6.4,14.0,10.2,97,0.3,21.9,2.0
2025-05-23,4.9,15.3,10.6,84,0.0,14.2,2.3
2025-05-24,4.3,18.1,11.5,93,0.0,12.4,3.0
2025-05-25,6.8,19.6,13.4,88,0.0,16.9,2.3
2025-05-26,6.9,19.4,13.7,85,0.0,19.2,4.2
2025-05-27,10.9,20.4,15.6,64,0.0,19.7,4.0
2025-05-28,10.6,15.9,13.6,97,1.9,15.4,3.1
2025-05-29,8.7,21.2,15.0,99,0.5,12.5,7.8
2025-05-30,10.1,25.5,18.1,91,0.6,31.9,6.3
2025-05-31,10.0,21.5,16.1,89,0.0,13.7,4.1
2025-06-01,7.6,23.0,15.9,80,0.0,11.9,-0.2
2025-06-02,12.6,28.7,21.1,61,0.0,23.2,3.8
2025-06-03,15.7,27.0,21.9,97,18.4,32.6,12.7
2025-06-04,13.0,23.0,17.8,96,2.1,14.2,7.9
2025-06-05,12.2,24.8,18.5,91,0.0,15.6,8.4
2025-06-06,14.4,23.3,18.8,82,0.4,12.5,9.3
2025-06-07,11.7,24.4,18.5,80,0.0,16.3,8.2
