date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,9.1,21.5,14.6,79,0.2,23.3,3.5
2025-05-09,5.8,19.9,12.7,77,0.0,17.1,-0.1
2025-05-10,8.5,27.3,17.1,57,0.0,20.6,-0.4
2025-05-11,7.4,25.0,16.9,64,0.0,17.1,-4.7
2025-05-12,14.4,26.0,19.7,89,0.8,17.8,8.2
2025-05-13,15.4,26.5,20.6,98,2.3,11.5,13.9
2025-05-14,15.0,28.4,22.2,97,0.0,14.5,12.1
2025-05-15,18.9,32.4,25.2,95,0.1,30.2,5.4
2025-05-16,16.3,29.0,22.1,82,7.4,42.9,1.4
2025-05-17,12.8,22.1,17.1,57,0.0,32.9,3.5
2025-05-18,10.1,24.3,17.4,72,0.0,15.6,5.0
2025-05-19,10.2,23.2,17.2,70,0.1,29.3,4.8
2025-05-20,16.5,24.5,18.9,93,24.9,35.5,9.8
2025-05-21,12.0,16.0,14.3,88,1.4,28.8,8.2
2025-05-22,9.7,15.3,12.2,86,1.5,23.5,5.2
2025-05-23,6.9,19.1,13.7,94,0.0,19.5,4.1
2025-05-24,10.1,21.4,16.0,79,0.0,12.7,6.2
2025-05-25,11.7,19.4,15.6,74,0.0,16.4,7.2
2025-05-26,8.1,21.0,15.2,76,0.0,18.1,3.5
2025-05-27,12.4,21.6,16.6,77,1.0,15.9,5.2
2025-05-28,12.1,21.4,16.4,94,7.3,13.1,8.6
2025-05-29,11.3,19.5,15.6,93,0.1,8.3,10.2
2025-05-30,10.4,24.8,18.2,95,0.6,24.6,8.1
2025-05-31,14.7,25.5,20.0,68,0.0,16.2,0.2
2025-06-01,12.1,24.9,18.6,62,0.0,13.4,-4.8
2025-06-02,12.4,28.1,21.2,70,0.0,18.3,6.8
2025-06-03,19.4,29.4,23.9,93,17.4,31.2,13.9
2025-06-04,15.2,22.0,19.4,98,60.4,23.2,14.6
2025-06-05,13.6,24.0,18.5,96,0.0,20.6,12.9
2025-06-06,13.2,24.4,19.2,98,0.0,9.0,12.9
2025-06-07,13.9,23.8,19.1,95,4.0,11.6,11.4
2025-06-08,14.9,25.3,19.3,99,1.4,21.5,12.4
2025-06-09,12.4,22.5,17.2,88,0.4,25.4,8.6
2025-06-10,11.2,23.6,17.8,84,0.0,17.0,8.2
2025-06-11,15.3,28.5,22.1,84,0.0,19.3,12.6
2025-06-12,17.6,28.0,22.9,92,0.0,13.7,16.2
2025-06-13,19.9,24.6,21.8,96,15.6,11.2,18.1
2025-06-14,18.5,25.3,21.5,98,2.5,17.2,17.5
2025-06-15,16.0,26.2,21.7,96,0.2,12.6,15.0
2025-06-16,18.1,28.1,23.0,94,2.3,16.4,16.9
2025-06-17,19.5,29.5,23.5,98,5.8,27.0,19.3
2025-06-18,19.2,25.1,21.6,96,13.5,30.5,18.3
2025-06-19,18.4,26.8,22.2,98,0.4,15.5,15.2
2025-06-20,18.0,27.9,22.9,93,3.5,26.7,15.8
2025-06-21,23.2,32.1,27.8,88,0.0,30.6,19.7
2025-06-22,23.8,31.7,28.1,88,0.0,22.4,21.5
2025-06-23,23.5,32.5,28.1,84,0.0,23.0,19.8
2025-06-24,24.0,32.3,28.1,89,0.1,14.4,20.5
2025-06-25,22.6,31.0,26.2,93,6.6,13.8,21.2
2025-06-26,23.4,31.1,27.5,93,2.6,15.4,20.7
2025-06-27,22.9,29.5,25.9,91,3.6,22.5,19.6
2025-06-28,20.4,31.0,25.8,99,0.0,9.3,19.3
2025-06-29,22.3,30.2,26.4,96,0.4,16.0,20.9
2025-06-30,21.3,30.0,24.4,98,5.1,21.3,20.2
2025-07-01,20.1,29.2,24.8,92,0.0,16.8,14.6
2025-07-02,19.1,30.0,24.9,83,0.0,13.9,15.4
2025-07-03,20.0,30.5,25.8,87,0.0,7.4,17.6
2025-07-04,21.0,31.9,26.8,89,0.0,14.9,17.2
2025-07-05,21.9,31.5,27.0,83,0.0,19.2,18.2
2025-07-06,21.8,28.9,25.2,95,10.4,17.8,18.5
2025-07-07,18.4,28.5,23.7,96,0.0,12.0,16.5
2025-07-08,19.5,29.5,23.3,97,8.1,13.3,15.9
2025-07-09,18.8,29.1,24.0,99,1.1,10.5,18.1
2025-07-10,19.1,30.6,25.3,97,0.3,15.1,18.6
2025-07-11,22.0,31.4,25.9,94,12.2,20.2,18.5
