date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,8.4,20.7,13.3,88,0.0,25.0,1.1
2025-05-09,4.4,19.8,12.2,80,0.0,15.9,-0.9
2025-05-10,6.6,26.8,15.9,66,0.0,25.8,-1.4
2025-05-11,6.5,25.6,16.7,73,0.0,18.8,-4.1
2025-05-12,12.8,27.6,19.6,93,4.7,22.1,7.5
2025-05-13,15.4,26.5,20.4,98,1.2,14.3,13.7
2025-05-14,15.1,28.4,21.9,100,0.0,17.2,12.6
2025-05-15,18.3,32.8,24.6,95,1.1,30.1,6.2
2025-05-16,16.9,29.1,22.6,63,0.0,43.1,3.0
2025-05-17,12.5,20.4,16.4,60,0.0,30.7,4.8
2025-05-18,9.6,23.0,16.3,80,0.0,20.8,5.6
2025-05-19,8.6,20.4,13.8,76,0.1,26.7,4.5
2025-05-20,12.3,22.4,16.8,99,31.4,34.4,9.2
2025-05-21,11.3,15.4,13.7,97,0.9,25.9,8.4
2025-05-22,9.7,16.4,12.3,87,0.1,24.0,3.2
2025-05-23,7.4,19.6,13.7,88,0.1,26.6,4.0
2025-05-24,7.9,21.1,15.1,77,0.0,16.0,4.2
2025-05-25,11.3,19.5,15.1,67,0.0,19.9,4.0
2025-05-26,7.3,21.9,15.0,79,0.0,19.7,3.7
2025-05-27,12.2,22.4,16.9,66,0.0,18.1,4.6
2025-05-28,11.9,21.9,16.4,94,6.3,12.8,7.1
2025-05-29,10.8,21.4,16.2,100,0.0,11.4,8.8
2025-05-30,10.4,25.8,18.8,94,0.3,32.8,7.8
2025-05-31,12.9,23.7,18.5,71,0.0,18.1,-3.2
2025-06-01,10.1,25.8,17.9,51,0.0,14.2,-4.2
2025-06-02,11.6,29.9,21.6,67,0.0,18.9,4.9
2025-06-03,19.4,31.2,25.2,77,4.6,35.8,12.0
2025-06-04,15.2,23.2,19.7,96,28.0,21.8,14.2
2025-06-05,13.2,23.4,18.2,96,0.0,18.8,12.4
2025-06-06,13.3,25.2,19.4,94,0.1,15.1,10.0
2025-06-07,12.2,24.4,18.1,95,9.1,16.2,8.8
2025-06-08,14.6,25.7,19.4,97,1.4,25.8,11.1
2025-06-09,12.4,22.6,17.2,85,1.4,26.9,9.0
2025-06-10,11.8,24.2,18.3,82,0.0,19.5,8.6
2025-06-11,15.9,29.9,22.9,80,0.0,21.4,12.4
2025-06-12,17.5,29.4,23.5,91,0.0,14.5,15.9
2025-06-13,20.0,24.1,21.6,96,9.1,14.1,18.1
2025-06-14,17.8,24.8,21.1,97,4.7,16.8,16.5
2025-06-15,15.2,26.6,21.6,89,0.0,14.1,13.1
2025-06-16,17.1,28.7,23.2,93,0.0,15.5,15.4
2025-06-17,20.0,30.2,24.5,96,7.3,19.7,19.4
2025-06-18,19.8,25.2,22.0,95,16.4,31.6,18.7
2025-06-19,18.8,26.9,22.5,97,3.0,17.3,15.4
2025-06-20,18.1,27.9,23.0,88,1.8,24.9,15.4
2025-06-21,23.4,33.0,28.3,84,0.0,31.3,19.0
2025-06-22,24.4,32.7,28.9,85,0.0,25.0,21.6
2025-06-23,24.2,33.7,29.0,79,0.0,25.3,19.7
2025-06-24,24.6,33.4,28.7,87,0.8,15.9,20.5
2025-06-25,22.2,31.3,26.9,99,2.9,12.6,22.0
2025-06-26,23.9,32.8,28.2,87,1.5,18.9,20.8
2025-06-27,23.6,30.8,26.8,87,1.6,23.6,18.4
2025-06-28,19.4,32.0,26.0,99,0.0,7.4,18.2
2025-06-29,22.0,33.2,26.9,96,12.4,15.1,18.9
2025-06-30,22.1,31.7,26.2,97,0.9,16.2,16.8
2025-07-01,20.0,29.9,25.6,85,0.0,16.9,13.5
2025-07-02,19.4,31.2,25.6,82,0.0,16.8,14.0
2025-07-03,19.6,31.4,26.1,89,0.0,7.5,15.8
2025-07-04,21.4,32.8,27.3,82,0.0,13.3,16.1
2025-07-05,22.5,32.2,27.6,79,0.0,21.3,17.6
2025-07-06,22.1,29.5,25.7,93,13.7,19.3,18.3
2025-07-07,17.9,28.5,23.3,92,0.0,13.4,16.5
2025-07-08,19.4,30.5,24.0,93,10.4,16.9,16.0
2025-07-09,19.3,28.4,23.6,98,3.8,10.5,18.6
2025-07-10,18.2,30.5,24.1,95,4.1,13.3,17.5
2025-07-11,21.7,31.9,26.2,91,22.4,25.4,19.8
2025-07-12,22.0,28.2,25.1,88,0.5,18.1,19.1
2025-07-13,19.8,27.1,23.8,95,0.0,9.6,16.3
2025-07-14,19.4,31.5,25.2,89,0.0,9.8,14.9
2025-07-15,20.2,31.6,26.1,95,1.3,14.5,18.2
2025-07-16,22.2,34.0,26.3,98,8.1,22.4,18.6
2025-07-17,19.1,27.8,23.7,96,0.3,19.1,15.1
2025-07-18,17.4,29.8,22.9,82,0.0,14.4,13.4
2025-07-19,22.0,28.2,24.5,93,7.2,18.5,19.7
2025-07-20,21.0,27.5,23.8,98,14.5,14.3,19.5
2025-07-21,18.9,27.3,23.2,90,2.0,15.0,17.2
2025-07-22,20.2,29.0,24.7,97,0.0,16.7,19.5
2025-07-23,21.9,32.2,26.8,91,0.7,16.9,19.7
2025-07-24,24.6,33.5,28.1,96,2.4,19.7,22.5
2025-07-25,22.4,29.2,25.4,96,14.3,14.9,21.8
2025-07-26,22.5,28.6,24.5,97,22.8,15.0,21.6
2025-07-27,23.4,29.9,26.0,97,2.3,13.3,22.5
2025-07-28,23.5,30.4,26.5,98,0.8,16.3,22.4
2025-07-29,22.1,32.2,27.0,99,0.0,13.7,20.9
2025-07-30,21.8,27.6,24.3,99,25.8,17.9,21.0
2025-07-31,17.9,23.2,20.6,97,5.4,25.7,14.1
2025-08-01,14.5,23.9,19.4,89,0.0,17.2,11.2
2025-08-02,13.9,24.1,19.1,88,0.0,14.5,11.4
2025-08-03,13.4,24.2,19.4,92,0.0,15.2,12.1
2025-08-04,16.5,26.2,21.1,87,1.0,14.9,14.4
2025-08-05,16.4,27.0,22.0,89,0.0,13.8,14.1
2025-08-06,17.0,29.3,23.5,96,0.0,8.9,16.2
2025-08-07,20.4,28.6,24.7,93,1.0,16.5,19.1
2025-08-08,21.6,31.6,26.8,93,0.0,21.5,20.0
2025-08-09,23.6,30.9,27.0,80,0.7,24.0,18.9
2025-08-10,23.9,31.3,27.0,82,1.5,22.9,20.2
2025-08-11,21.5,28.6,25.0,97,20.5,17.7,20.9
2025-08-12,21.9,30.0,24.1,97,8.4,13.2,20.5
2025-08-13,20.1,27.3,23.5,99,0.6,12.4,17.9
2025-08-14,17.0,28.4,23.0,95,0.0,8.5,16.1
2025-08-15,19.8,32.3,25.9,88,2.7,14.5,16.4
2025-08-16,22.5,32.1,26.1,94,2.6,15.8,21.4
2025-08-17,22.5,30.2,25.4,98,10.5,13.1,21.5
2025-08-18,21.4,30.9,25.2,97,12.5,20.0,20.5
2025-08-19,21.4,27.9,24.7,96,0.6,16.6,20.1
2025-08-20,18.7,26.4,22.1,100,0.0,18.7,15.7
2025-08-21,16.9,26.4,21.4,97,0.0,17.3,15.9
2025-08-22,15.8,27.7,21.5,99,0.0,10.7,13.9
2025-08-23,18.5,28.0,22.4,87,0.0,23.9,12.6
2025-08-24,14.2,23.0,18.6,89,0.0,24.8,8.9
2025-08-25,12.0,20.4,16.3,82,0.0,20.4,8.2
2025-08-26,10.4,21.5,16.3,87,0.0,15.7,7.3
2025-08-27,11.3,24.2,17.7,91,0.0,17.7,8.9
2025-08-28,15.4,26.0,20.2,89,0.2,13.6,11.1
2025-08-29,13.3,25.0,19.4,94,0.0,14.8,8.4
2025-08-30,14.6,25.6,19.7,74,0.0,15.4,9.1
2025-08-31,13.6,24.8,19.3,88,0.0,13.1,9.9
2025-09-01,13.5,24.9,19.1,91,0.0,14.3,9.5
2025-09-02,13.8,25.9,19.7,94,0.0,9.4,10.9
2025-09-03,14.7,25.5,19.0,93,10.0,23.2,10.6
2025-09-04,9.7,19.2,14.6,89,0.0,15.8,5.7
2025-09-05,13.4,19.9,16.5,72,0.0,29.7,6.3
2025-09-06,9.6,18.5,13.9,84,0.0,23.5,5.5
2025-09-07,8.1,19.4,13.4,89,0.0,13.8,4.6
2025-09-08,7.9,21.1,14.6,85,0.0,10.2,5.6
2025-09-09,9.5,23.6,16.7,77,0.0,11.4,5.6
2025-09-10,13.5,27.0,20.6,83,0.0,9.3,9.6
2025-09-11,14.5,28.4,21.3,82,0.0,14.9,11.4
2025-09-12,14.9,29.9,22.3,86,0.0,13.2,11.1
2025-09-13,19.0,29.2,23.2,88,6.4,25.1,11.1
2025-09-14,18.6,30.1,23.8,96,0.0,12.7,16.8
2025-09-15,18.4,30.1,23.9,74,0.0,15.5,12.6
2025-09-16,16.8,29.0,22.4,84,0.0,13.5,12.5
2025-09-17,14.1,28.2,21.0,92,0.0,10.3,12.6
2025-09-18,15.9,29.6,22.4,89,0.0,12.3,12.6
2025-09-19,17.1,28.1,22.4,83,0.7,12.0,13.6
2025-09-20,17.2,27.1,21.2,95,1.4,15.6,13.4
2025-09-21,17.9,27.0,21.4,96,3.8,18.6,17.0
2025-09-22,18.4,25.6,21.0,97,3.8,17.7,16.0
2025-09-23,16.8,26.5,21.2,97,10.8,13.6,16.1
2025-09-24,16.1,24.4,19.9,95,0.1,16.1,12.7
2025-09-25,13.6,24.1,18.4,97,0.0,15.5,8.8
2025-09-26,11.9,27.1,19.6,83,0.0,10.8,8.6
2025-09-27,14.7,29.4,21.8,82,0.0,12.7,10.9
2025-09-28,15.8,29.9,22.5,79,0.0,13.4,11.0
2025-09-29,15.8,31.2,23.2,88,0.0,11.2,10.1
2025-09-30,16.0,29.5,22.7,90,0.0,15.3,9.1
2025-10-01,14.6,27.6,20.7,80,0.0,13.4,8.9
2025-10-02,14.4,29.5,21.5,61,0.0,13.1,6.6
2025-10-03,16.4,30.9,23.4,90,0.0,18.4,13.1
2025-10-04,17.6,29.2,23.1,83,0.0,20.3,12.1
2025-10-05,15.8,28.4,21.9,82,0.0,24.1,8.6
2025-10-06,17.0,28.9,21.9,92,0.4,18.0,13.8
2025-10-07,11.6,19.9,16.9,98,16.0,20.0,10.1
2025-10-08,8.3,19.5,13.5,90,0.0,16.3,5.2
2025-10-09,5.3,18.7,11.7,89,0.0,10.9,1.5
2025-10-10,8.1,21.5,14.4,85,0.1,17.0,2.0
2025-10-11,11.0,20.9,15.2,97,0.0,15.1,6.3
2025-10-12,7.6,22.4,14.3,94,0.0,14.5,6.4
2025-10-13,11.6,23.3,16.5,76,0.2,12.6,6.2
2025-10-14,12.6,24.6,17.7,94,0.0,16.5,9.8
2025-10-15,13.8,21.9,16.5,92,0.1,14.4,11.4
2025-10-16,13.1,22.9,17.3,84,0.0,14.1,9.7
2025-10-17,13.8,25.1,18.7,76,0.0,21.6,9.2
2025-10-18,16.8,24.9,19.1,96,23.8,26.7,13.8
2025-10-19,9.1,15.9,12.4,96,8.6,31.2,-1.2
2025-10-20,4.3,19.3,12.1,85,1.1,30.1,-0.2
2025-10-21,7.9,13.1,10.3,90,2.2,39.3,-0.1
2025-10-22,5.3,12.0,8.4,73,0.0,30.7,-0.9
2025-10-23,1.9,12.8,6.5,87,0.0,19.7,-0.8
2025-10-24,-0.9,11.9,5.3,92,0.0,9.2,-2.1
2025-10-25,2.5,12.2,7.5,86,0.1,15.0,0.1
2025-10-26,7.1,16.7,11.2,73,0.0,20.3,1.0
2025-10-27,5.4,15.6,9.7,85,0.0,19.8,0.3
2025-10-28,5.8,12.6,9.2,92,10.0,18.7,1.8
2025-10-29,7.2,14.3,10.1,85,0.5,32.0,-0.1
2025-10-30,4.2,13.7,8.3,94,0.0,20.2,2.0
2025-10-31,3.7,13.4,8.1,95,0.1,18.6,0.8
2025-11-01,2.8,10.1,6.4,87,0.0,13.5,-2.1
2025-11-02,-1.4,11.6,4.9,96,0.0,19.0,-2.0
2025-11-03,4.6,16.1,8.6,75,0.0,18.8,-4.5
2025-11-04,1.8,18.2,10.0,72,0.0,24.7,-4.8
