date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,10.3,23.0,16.3,91,3.4,19.9,5.8
2025-05-09,7.2,20.5,14.0,73,0.0,15.4,2.2
2025-05-10,6.8,25.5,16.9,80,0.0,25.3,2.2
2025-05-11,8.4,24.9,17.2,62,0.0,17.3,-2.7
2025-05-12,14.6,24.5,19.4,90,0.8,16.0,9.1
2025-05-13,14.6,26.2,20.4,99,0.4,11.0,14.4
2025-05-14,14.8,28.3,22.0,96,0.0,16.1,13.9
2025-05-15,19.9,32.3,25.7,95,0.7,29.1,5.8
2025-05-16,16.8,28.7,22.4,63,0.8,34.2,0.2
2025-05-17,13.7,26.9,18.8,57,0.0,31.3,3.9
2025-05-18,11.4,24.1,17.6,65,0.0,14.2,5.1
2025-05-19,13.6,26.7,19.8,81,2.8,30.5,6.8
2025-05-20,15.6,23.9,20.0,96,37.3,36.3,10.6
2025-05-21,13.0,18.4,15.3,79,0.0,29.1,7.5
2025-05-22,9.6,15.6,12.6,81,0.5,26.7,5.1
2025-05-23,7.9,20.7,14.8,92,0.0,13.3,4.2
2025-05-24,9.9,22.0,16.6,82,0.0,11.9,6.8
2025-05-25,11.0,19.5,15.6,89,0.0,14.1,7.7
2025-05-26,9.6,20.9,15.9,79,0.0,18.6,4.4
2025-05-27,11.9,22.0,17.4,88,3.1,16.3,5.8
2025-05-28,13.2,21.5,16.8,95,20.3,11.4,10.2
2025-05-29,12.4,19.8,16.2,96,0.3,7.1,11.1
2025-05-30,12.4,25.8,19.3,97,0.0,21.7,7.9
2025-05-31,15.9,28.4,21.8,69,0.0,17.8,8.2
2025-06-01,12.8,25.1,18.6,60,0.0,18.2,-2.5
2025-06-02,14.2,30.0,22.3,75,0.0,16.8,7.5
2025-06-03,20.5,29.5,24.2,93,7.7,27.7,16.9
2025-06-04,16.5,23.5,20.1,97,66.1,25.6,15.9
2025-06-05,15.0,24.5,19.4,97,0.1,17.9,13.8
2025-06-06,14.4,23.6,19.1,98,0.8,9.2,13.9
2025-06-07,15.6,23.4,19.1,100,7.1,10.7,15.4
2025-06-08,15.1,25.6,20.0,98,0.8,25.0,12.8
2025-06-09,13.4,23.8,18.3,88,0.1,25.0,10.6
2025-06-10,11.8,24.1,18.3,88,0.0,14.7,9.3
2025-06-11,15.7,29.0,22.5,84,0.0,17.8,12.5
2025-06-12,17.9,27.5,23.0,91,0.2,15.7,16.1
2025-06-13,19.5,24.6,22.0,97,13.4,10.3,18.5
2025-06-14,19.7,26.2,22.5,98,11.7,16.5,18.9
2025-06-15,17.1,26.5,22.3,98,0.1,11.0,16.9
2025-06-16,19.0,28.3,23.8,96,2.5,10.7,18.4
2025-06-17,19.8,30.5,24.2,99,7.8,12.6,19.6
2025-06-18,19.9,25.6,22.2,96,27.4,35.2,18.4
2025-06-19,17.9,27.6,22.8,98,0.3,15.5,16.5
2025-06-20,19.0,30.4,24.8,87,0.0,29.3,16.1
2025-06-21,24.2,34.2,29.2,86,0.0,28.8,20.8
2025-06-22,24.3,33.5,29.3,83,0.0,23.5,20.5
2025-06-23,24.8,34.2,29.5,79,0.0,24.1,20.2
2025-06-24,24.8,34.3,29.5,85,0.0,15.7,19.0
2025-06-25,23.5,33.8,28.3,94,2.6,15.1,21.4
2025-06-26,24.4,33.0,28.7,93,2.2,19.1,19.7
2025-06-27,23.3,30.8,27.1,87,2.3,20.7,19.2
2025-06-28,21.1,31.4,26.7,99,0.7,9.0,20.4
2025-06-29,22.4,29.4,26.0,97,1.9,13.3,20.9
2025-06-30,21.4,29.5,24.4,98,4.9,15.5,20.9
