date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,13.9,21.3,16.9,98,13.1,14.0,13.2
2025-05-09,11.2,19.2,15.3,93,0.0,18.4,5.9
2025-05-10,9.4,21.0,15.4,74,0.0,14.3,4.1
2025-05-11,11.4,24.4,18.4,81,0.0,19.2,7.3
2025-05-12,16.2,21.8,18.5,98,18.2,19.3,10.9
2025-05-13,14.0,24.0,19.2,99,1.2,8.8,13.8
2025-05-14,15.4,27.0,21.4,95,0.9,18.1,14.3
2025-05-15,20.7,29.2,24.5,94,0.2,26.7,19.4
2025-05-16,19.0,27.4,22.9,99,2.5,30.5,18.1
2025-05-17,16.8,22.1,19.4,77,0.0,27.3,7.5
2025-05-18,14.2,23.9,18.8,87,0.0,12.5,10.6
2025-05-19,16.5,27.5,21.1,96,10.0,21.9,12.0
2025-05-20,19.1,25.0,21.2,97,22.8,27.5,15.9
2025-05-21,13.9,21.1,17.8,82,0.0,31.5,10.2
2025-05-22,12.1,19.5,15.8,82,0.0,28.2,6.8
2025-05-23,9.2,20.5,15.2,92,0.0,10.1,6.4
2025-05-24,11.9,21.1,16.7,81,0.0,15.7,7.4
2025-05-25,12.5,18.0,15.7,93,6.0,21.6,9.3
2025-05-26,12.1,21.2,17.1,82,0.0,23.1,7.8
2025-05-27,15.3,22.9,19.1,88,0.1,17.8,8.1
2025-05-28,14.9,23.2,19.0,99,0.6,15.1,14.0
2025-05-29,13.9,24.0,18.9,96,1.5,12.4,13.2
2025-05-30,14.7,22.6,18.6,97,22.5,22.6,11.1
2025-05-31,15.6,26.2,20.7,76,0.0,22.0,11.1
2025-06-01,13.9,25.8,20.3,91,0.0,12.3,10.3
2025-06-02,14.8,27.6,21.7,81,0.0,11.8,10.5
2025-06-03,19.5,29.4,24.7,90,0.0,27.3,16.0
2025-06-04,21.3,29.5,24.8,98,18.8,22.4,15.1
2025-06-05,20.0,26.8,22.7,99,11.3,19.1,19.7
2025-06-06,19.0,26.5,21.7,100,10.4,19.6,18.8
2025-06-07,17.1,24.1,20.5,100,7.1,14.0,17.1
2025-06-08,18.4,26.4,22.1,98,3.9,17.2,17.1
2025-06-09,17.2,25.8,21.4,94,0.5,15.7,12.2
2025-06-10,14.9,25.5,20.6,91,0.0,11.7,13.2
2025-06-11,15.2,27.7,22.0,91,0.0,9.2,13.6
2025-06-12,18.0,27.4,23.4,85,0.0,10.4,15.4
2025-06-13,20.3,25.5,22.4,97,16.3,21.5,18.0
2025-06-14,20.1,27.5,23.1,99,2.9,16.3,20.0
2025-06-15,19.5,28.3,23.8,99,0.1,11.5,19.4
2025-06-16,20.4,25.9,22.9,98,14.9,11.8,19.5
2025-06-17,21.0,28.9,24.5,99,6.4,13.1,20.9
2025-06-18,22.3,27.7,25.0,96,11.5,33.8,20.1
2025-06-19,19.8,27.5,23.8,92,0.0,19.1,17.6
2025-06-20,19.0,30.6,25.1,91,0.0,16.1,17.2
2025-06-21,23.7,32.8,28.2,96,0.0,21.4,19.8
2025-06-22,24.4,32.5,28.5,86,0.5,15.8,22.0
2025-06-23,23.8,33.2,28.4,91,0.0,13.0,21.8
2025-06-24,23.3,33.4,28.4,95,0.0,9.0,21.2
2025-06-25,23.5,32.7,28.4,96,0.8,7.1,22.6
2025-06-26,24.1,32.5,28.7,94,0.3,13.6,21.0
2025-06-27,24.2,31.5,27.4,86,1.4,17.5,20.6
2025-06-28,22.9,29.8,25.7,95,20.3,12.5,20.8
2025-06-29,22.6,27.7,24.9,98,5.4,13.0,22.2
2025-06-30,22.1,29.9,25.2,99,8.9,13.5,21.9
2025-07-01,22.0,29.0,25.1,99,0.1,15.6,18.3
2025-07-02,19.8,29.3,24.9,93,0.0,8.0,17.0
2025-07-03,19.9,30.7,25.7,92,0.0,6.4,17.5
2025-07-04,20.8,31.1,26.3,88,0.0,11.4,18.3
2025-07-05,21.6,32.9,27.3,94,0.0,12.8,18.8
2025-07-06,23.5,32.0,26.9,95,4.8,20.4,19.3
2025-07-07,22.8,30.0,25.8,98,1.2,13.0,21.1
2025-07-08,21.5,27.7,24.7,100,1.2,12.1,20.1
2025-07-09,21.1,29.0,25.2,99,0.4,8.9,20.4
2025-07-10,20.7,32.2,26.5,100,0.0,11.5,17.3
2025-07-11,22.4,33.3,28.1,92,0.3,19.2,19.5
2025-07-12,23.0,32.8,26.3,96,25.3,22.8,20.9
2025-07-13,21.5,29.1,24.4,98,30.1,19.2,21.2
2025-07-14,21.2,28.5,24.7,100,2.8,7.7,21.2
2025-07-15,21.5,30.6,26.0,100,1.7,14.3,21.3
2025-07-16,21.7,32.0,26.5,100,26.0,17.7,21.6
2025-07-17,23.4,32.2,26.2,98,6.9,11.3,22.9
2025-07-18,22.1,30.5,25.8,100,6.1,8.5,22.1
2025-07-19,23.0,30.5,25.9,95,14.0,15.3,22.2
2025-07-20,25.0,32.6,28.6,94,0.0,16.7,22.5
2025-07-21,24.2,30.5,27.0,97,0.1,12.3,22.8
2025-07-22,23.2,32.8,28.1,97,0.3,12.4,22.8
2025-07-23,24.2,34.4,29.4,96,0.0,10.0,22.2
2025-07-24,25.2,34.3,29.8,91,1.1,13.3,22.4
2025-07-25,25.7,33.3,29.6,86,0.8,11.8,22.1
2025-07-26,25.2,32.7,28.7,92,1.6,19.2,22.6
2025-07-27,24.9,32.8,28.7,89,0.2,18.7,22.3
2025-07-28,24.5,34.9,29.0,96,4.1,18.2,23.4
2025-07-29,24.6,34.7,29.2,99,0.0,14.3,21.0
2025-07-30,23.9,34.0,29.2,94,0.0,7.9,21.6
2025-07-31,22.5,29.3,25.8,93,0.7,24.2,17.7
2025-08-01,20.2,26.8,23.1,82,0.0,21.3,13.4
2025-08-02,17.0,25.8,21.3,79,0.0,17.5,12.6
2025-08-03,16.5,26.3,21.7,78,0.1,16.5,12.4
2025-08-04,19.3,27.0,22.5,97,3.3,12.5,16.5
2025-08-05,18.5,28.3,23.5,99,0.5,7.9,18.4
2025-08-06,19.4,30.6,25.3,99,0.0,6.8,17.8
2025-08-07,21.1,32.2,27.0,89,0.0,11.1,18.3
