date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,10.7,22.0,16.2,84,0.5,18.6,5.2
2025-05-09,7.3,19.6,13.7,72,0.0,14.9,2.7
2025-05-10,8.5,25.6,17.5,69,0.0,18.5,1.6
2025-05-11,9.7,25.1,17.4,54,0.0,17.1,-1.7
2025-05-12,14.1,26.5,20.0,85,0.7,18.6,7.4
2025-05-13,13.9,27.2,20.9,100,0.1,11.0,13.6
2025-05-14,15.0,29.6,23.0,95,0.0,15.7,12.2
2025-05-15,20.5,33.6,26.5,92,0.8,29.9,3.7
2025-05-16,17.4,29.5,23.5,56,0.7,37.8,1.2
2025-05-17,13.4,28.2,18.1,57,0.0,30.1,3.4
2025-05-18,10.9,24.6,17.6,63,0.0,12.3,4.1
2025-05-19,13.4,27.3,20.0,96,8.1,27.4,5.9
2025-05-20,15.0,23.0,19.4,98,34.5,26.0,10.7
2025-05-21,12.1,18.6,15.0,78,0.0,26.9,7.2
2025-05-22,9.4,15.9,12.5,82,0.5,24.1,4.0
2025-05-23,8.1,21.4,15.1,91,0.0,12.7,4.2
2025-05-24,10.4,22.4,16.9,85,0.0,13.4,6.4
2025-05-25,11.4,20.5,16.1,89,0.0,15.6,8.2
2025-05-26,10.4,21.4,16.4,79,0.0,18.1,3.9
2025-05-27,13.4,21.2,17.5,75,1.8,14.1,5.2
2025-05-28,13.2,22.1,17.0,97,12.3,12.7,10.3
2025-05-29,12.4,20.5,16.3,92,0.9,9.3,11.1
2025-05-30,12.2,27.1,20.0,96,0.0,23.0,6.9
2025-05-31,16.5,29.9,23.3,58,0.0,17.3,5.9
2025-06-01,13.6,28.0,21.0,64,0.0,17.4,-1.6
2025-06-02,15.1,31.9,23.9,74,0.0,17.3,7.2
2025-06-03,20.5,30.5,24.3,97,21.7,28.5,16.9
2025-06-04,17.5,21.4,19.6,99,52.3,16.1,15.6
2025-06-05,14.6,24.0,19.2,95,0.9,14.4,13.6
2025-06-06,15.0,23.7,19.6,96,0.0,10.3,14.3
2025-06-07,15.5,23.8,18.8,98,10.4,10.5,14.9
2025-06-08,14.6,25.6,19.5,97,1.8,19.9,10.6
2025-06-09,13.6,23.2,18.1,80,0.0,24.2,10.1
2025-06-10,12.3,24.5,18.5,82,0.0,14.0,8.9
2025-06-11,15.8,29.0,22.5,86,0.0,17.1,13.4
2025-06-12,17.9,27.1,22.7,93,0.0,15.9,16.3
2025-06-13,19.4,25.3,21.9,99,16.6,12.9,18.5
2025-06-14,19.0,26.6,22.3,99,0.5,13.6,17.9
2025-06-15,17.8,27.0,22.9,98,0.0,12.1,17.2
2025-06-16,19.1,29.0,23.8,96,2.0,9.4,18.2
2025-06-17,20.0,31.4,24.2,98,6.4,27.2,19.8
2025-06-18,19.0,25.3,21.6,98,19.2,24.6,18.3
2025-06-19,17.8,28.2,22.7,98,0.1,13.0,15.4
2025-06-20,19.0,30.5,24.7,86,0.0,26.5,16.4
2025-06-21,24.0,33.8,29.0,86,0.0,28.7,21.2
2025-06-22,24.2,33.6,29.2,84,0.0,23.2,19.6
2025-06-23,24.4,33.8,29.1,83,0.0,22.7,19.4
2025-06-24,24.8,34.5,29.3,85,0.1,14.9,18.9
2025-06-25,23.5,33.3,28.1,94,0.2,18.2,21.6
2025-06-26,24.0,32.7,28.5,94,1.3,19.3,19.5
2025-06-27,22.7,29.5,25.8,97,4.4,20.2,19.9
2025-06-28,21.0,31.1,26.1,99,0.2,10.1,20.8
2025-06-29,21.9,29.1,25.3,97,2.0,14.0,21.0
2025-06-30,21.4,29.4,24.3,98,7.9,20.5,20.0
2025-07-01,20.2,28.9,24.6,90,0.0,16.3,16.0
2025-07-02,19.5,30.6,25.2,85,0.0,12.8,15.6
2025-07-03,20.0,31.2,26.3,91,0.0,7.9,18.4
2025-07-04,21.2,32.0,27.0,89,0.0,15.3,17.5
2025-07-05,22.0,32.0,27.2,84,0.3,20.8,18.8
2025-07-06,23.2,30.0,26.0,96,11.0,14.4,21.6
2025-07-07,21.2,30.5,25.8,97,0.0,10.4,16.5
2025-07-08,21.0,30.8,24.3,97,11.3,11.7,17.5
2025-07-09,19.9,32.5,26.3,100,0.0,14.2,15.0
2025-07-10,21.1,32.4,27.2,89,0.0,17.4,18.2
2025-07-11,22.9,33.0,27.5,89,6.0,21.4,19.0
2025-07-12,21.5,30.6,25.5,94,0.2,15.8,18.0
2025-07-13,22.0,26.1,23.6,94,2.9,11.8,20.4
2025-07-14,20.4,29.2,24.5,100,1.2,7.6,20.1
2025-07-15,20.8,30.9,25.9,97,0.5,10.1,20.3
2025-07-16,22.8,31.6,25.9,100,10.2,19.9,21.8
2025-07-17,22.0,28.4,24.5,94,0.0,14.6,19.4
2025-07-18,19.0,29.0,24.0,88,0.2,12.1,17.0
2025-07-19,21.9,29.6,25.1,99,25.5,19.4,21.7
2025-07-20,22.7,29.8,25.4,98,17.7,13.9,22.3
2025-07-21,22.0,29.1,25.2,99,0.1,11.1,21.8
2025-07-22,22.2,30.5,26.0,98,6.7,15.2,22.0
2025-07-23,24.0,33.3,28.5,97,0.0,16.9,22.5
2025-07-24,24.0,33.1,28.0,97,8.2,17.5,22.1
2025-07-25,22.9,30.3,25.7,99,27.6,17.7,22.5
2025-07-26,23.5,31.0,26.3,95,4.5,12.8,22.4
2025-07-27,23.8,30.6,27.0,96,0.7,11.8,23.0
2025-07-28,23.0,32.6,27.4,97,2.0,16.2,21.7
2025-07-29,21.6,33.0,27.6,94,3.2,11.4,20.6
2025-07-30,22.5,29.7,25.1,98,8.9,13.8,21.0
2025-07-31,19.6,25.6,22.4,96,0.1,24.1,14.6
2025-08-01,15.9,25.6,21.0,79,0.0,14.1,11.7
2025-08-02,16.0,24.9,20.6,78,0.0,14.2,11.8
2025-08-03,15.2,25.5,20.5,90,0.0,15.6,12.6
2025-08-04,17.5,26.5,21.6,94,1.7,10.3,14.4
2025-08-05,18.2,28.2,23.1,98,0.2,10.8,17.0
2025-08-06,18.7,30.2,24.3,96,3.1,13.5,18.0
2025-08-07,21.2,30.0,24.8,96,0.3,15.0,20.4
2025-08-08,22.3,32.1,27.1,92,0.0,21.3,20.4
2025-08-09,23.5,27.5,25.9,96,16.9,19.2,20.7
2025-08-10,23.5,31.4,26.3,96,13.0,19.1,20.8
2025-08-11,21.5,28.4,24.0,98,13.0,12.4,19.3
2025-08-12,21.7,29.1,24.4,97,10.9,15.0,20.9
2025-08-13,21.0,27.9,23.9,98,0.1,12.9,17.8
2025-08-14,18.2,29.0,23.7,90,0.0,9.3,16.5
2025-08-15,21.3,33.0,26.8,93,0.0,10.3,20.0
2025-08-16,24.2,33.1,27.8,99,4.4,13.6,21.0
2025-08-17,24.0,32.6,27.4,96,1.2,15.1,22.7
2025-08-18,23.6,33.2,27.9,98,2.1,20.1,22.5
2025-08-19,23.0,30.0,26.1,95,1.1,14.1,20.9
2025-08-20,20.9,28.6,24.3,94,1.0,13.0,19.2
2025-08-21,17.2,26.8,22.0,93,0.1,13.7,15.8
2025-08-22,17.8,27.8,22.9,95,0.0,8.4,15.1
2025-08-23,18.9,28.9,22.9,89,0.4,19.3,12.4
2025-08-24,14.9,23.6,19.0,85,0.0,20.9,8.7
