date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,4.8,14.9,10.0,74,0.0,20.8,-2.7
2025-05-09,2.5,17.9,10.6,71,0.0,9.1,-3.6
2025-05-10,8.1,21.0,14.6,63,0.0,17.3,-1.6
2025-05-11,4.5,21.5,13.1,73,0.0,12.7,-1.5
2025-05-12,8.9,26.4,18.1,80,0.0,18.6,3.5
2025-05-13,14.4,25.0,19.2,95,1.1,13.8,10.9
2025-05-14,14.1,25.4,19.2,100,0.5,15.7,13.9
2025-05-15,14.9,30.8,21.5,96,2.7,31.8,9.9
2025-05-16,14.3,27.4,19.8,73,1.4,32.5,4.9
2025-05-17,11.1,16.9,13.7,73,0.6,30.4,5.5
2025-05-18,6.3,19.6,13.5,79,0.2,19.0,3.0
2025-05-19,3.8,12.6,7.9,86,0.0,24.1,1.4
2025-05-20,6.0,11.4,8.5,97,21.2,37.4,3.8
2025-05-21,7.2,10.8,8.6,97,14.5,17.2,6.7
2025-05-22,6.9,13.2,10.2,96,0.4,21.7,3.0
2025-05-23,4.6,16.1,10.7,94,0.0,15.0,3.5
2025-05-24,4.8,17.5,11.6,91,0.1,16.4,3.5
2025-05-25,7.6,18.9,13.2,78,0.0,17.8,4.0
2025-05-26,5.6,18.4,12.6,86,0.0,16.3,3.5
2025-05-27,10.6,19.0,14.7,73,0.0,17.2,3.7
2025-05-28,10.8,16.9,13.4,93,5.4,15.3,4.2
2025-05-29,9.4,21.0,14.6,99,2.5,14.9,9.1
2025-05-30,10.3,24.6,17.4,92,1.1,25.8,8.4
2025-05-31,8.7,20.4,14.4,93,0.0,14.9,2.1
2025-06-01,7.1,21.4,14.4,79,0.0,12.6,1.1
2025-06-02,10.6,27.9,19.4,59,0.0,19.4,1.2
2025-06-03,19.0,28.1,22.7,99,22.3,31.4,12.6
2025-06-04,14.2,21.8,17.3,97,16.8,16.1,10.9
2025-06-05,11.8,23.6,17.9,88,0.0,14.5,8.8
2025-06-06,12.1,23.2,17.8,85,0.0,13.3,6.6
2025-06-07,11.2,23.6,17.7,81,0.0,16.9,6.3
2025-06-08,11.8,23.5,17.7,85,1.0,23.8,8.7
2025-06-09,12.4,18.8,15.5,84,0.8,26.1,7.3
2025-06-10,11.6,23.1,17.0,87,0.1,21.6,8.8
2025-06-11,16.5,29.5,22.6,78,0.0,26.2,10.8
2025-06-12,15.3,24.4,20.0,79,0.5,19.4,7.8
2025-06-13,13.2,23.2,17.7,78,0.0,17.5,8.0
2025-06-14,12.6,24.6,18.6,88,0.0,14.1,10.4
