date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,10.9,23.2,17.0,88,0.0,19.5,4.6
2025-05-09,6.9,21.8,14.7,73,0.0,14.0,-2.2
2025-05-10,7.7,29.6,18.8,63,0.0,18.1,-3.1
2025-05-11,10.6,27.0,19.5,47,0.0,17.0,-4.5
2025-05-12,14.6,28.1,21.4,77,0.1,18.0,4.7
2025-05-13,14.1,28.7,21.8,100,0.0,12.7,11.6
2025-05-14,15.6,31.0,23.9,96,0.0,18.8,10.6
2025-05-15,20.4,35.0,26.6,95,1.2,34.3,1.9
2025-05-16,18.2,30.5,24.2,50,0.0,37.0,0.8
2025-05-17,13.2,25.6,18.0,56,0.0,29.6,3.4
2025-05-18,10.4,26.4,18.1,64,0.0,10.8,2.2
2025-05-19,12.6,28.4,20.6,97,13.3,29.1,4.4
2025-05-20,14.7,23.2,19.2,99,32.8,24.5,10.7
2025-05-21,11.6,19.4,15.0,76,0.0,27.4,6.9
2025-05-22,9.2,16.3,12.5,82,0.1,23.8,4.2
2025-05-23,7.8,21.6,15.1,93,0.0,12.6,2.3
2025-05-24,10.1,23.0,17.0,91,0.1,14.1,6.5
2025-05-25,11.5,20.5,16.4,84,0.0,16.3,7.2
2025-05-26,10.6,21.9,16.9,77,0.0,19.3,1.4
2025-05-27,12.6,22.8,17.9,84,1.4,14.6,4.3
2025-05-28,13.4,22.7,17.2,97,4.8,11.5,9.9
2025-05-29,13.3,21.2,16.7,90,1.5,9.1,10.6
2025-05-30,11.6,27.4,19.9,96,0.2,23.1,6.7
2025-05-31,16.5,30.4,23.6,58,0.0,16.7,4.9
2025-06-01,14.1,29.7,22.0,62,0.0,15.6,-1.3
2025-06-02,15.8,33.5,24.9,69,0.0,17.5,7.3
2025-06-03,20.4,31.2,24.6,98,24.3,25.2,16.6
2025-06-04,17.5,22.7,20.0,99,35.3,13.8,15.5
2025-06-05,14.4,24.4,19.4,96,0.1,14.1,12.9
2025-06-06,14.9,25.6,20.3,95,0.1,12.1,14.1
2025-06-07,14.6,23.5,18.6,98,9.7,9.5,14.1
2025-06-08,14.1,26.2,19.5,99,0.4,27.2,10.3
2025-06-09,13.6,23.5,18.3,80,0.0,24.3,9.6
2025-06-10,11.9,25.2,18.8,88,0.0,13.9,9.2
2025-06-11,16.5,31.0,23.8,80,0.0,17.5,12.7
2025-06-12,18.4,28.1,23.6,91,0.4,17.0,16.5
2025-06-13,19.4,25.8,22.2,99,11.5,14.5,17.9
2025-06-14,18.7,28.0,22.7,99,0.2,11.7,16.1
2025-06-15,17.9,29.2,23.6,98,0.1,12.4,15.9
2025-06-16,18.6,31.0,24.3,96,1.2,13.5,18.0
2025-06-17,19.9,33.0,24.8,97,8.3,13.8,18.1
2025-06-18,19.4,25.0,21.5,98,23.4,22.9,18.5
2025-06-19,17.5,29.1,23.0,99,0.2,13.2,14.1
2025-06-20,19.3,32.5,25.6,81,0.0,25.8,15.3
2025-06-21,24.6,35.5,30.0,83,0.0,27.7,21.0
2025-06-22,25.1,35.8,30.7,78,0.0,25.8,16.6
2025-06-23,25.4,35.7,30.6,72,0.1,22.9,17.5
2025-06-24,25.9,35.4,30.0,77,0.1,16.2,17.3
2025-06-25,23.7,35.3,29.2,92,2.0,16.3,19.1
2025-06-26,24.5,35.2,30.0,84,0.9,21.3,16.8
2025-06-27,22.5,29.9,25.7,97,18.3,23.2,19.4
2025-06-28,21.2,32.0,26.5,99,0.1,11.4,20.2
2025-06-29,21.4,29.6,25.3,97,0.6,14.1,20.9
2025-06-30,21.6,29.0,24.3,98,9.3,15.8,20.5
2025-07-01,19.4,29.5,24.5,93,0.0,14.2,15.4
2025-07-02,18.6,30.2,25.0,90,0.0,13.2,15.2
2025-07-03,19.9,31.8,26.3,91,0.0,8.2,18.0
2025-07-04,21.0,32.5,27.2,88,0.0,15.7,17.0
2025-07-05,22.5,32.5,27.3,87,1.3,22.4,18.8
2025-07-06,23.2,30.5,25.8,97,11.2,14.4,21.5
2025-07-07,20.3,31.0,25.9,97,0.0,10.2,17.5
2025-07-08,21.1,31.5,24.8,93,4.5,13.2,17.6
2025-07-09,20.0,32.5,26.3,96,0.0,15.7,15.2
2025-07-10,21.2,33.7,27.8,84,0.5,16.7,17.5
2025-07-11,23.2,34.0,27.7,95,10.6,22.0,18.2
2025-07-12,20.9,29.4,25.2,95,1.5,14.8,19.0
2025-07-13,21.4,26.4,23.4,96,5.1,11.6,19.9
2025-07-14,19.5,30.0,24.3,100,0.6,7.1,18.8
2025-07-15,20.6,31.0,25.8,97,1.5,10.2,20.1
2025-07-16,22.1,31.0,25.8,98,19.2,21.4,21.9
2025-07-17,21.8,28.0,24.5,97,0.0,14.8,18.7
2025-07-18,18.8,29.2,24.2,92,0.1,11.1,17.2
2025-07-19,21.8,29.9,25.3,99,31.2,19.4,21.5
2025-07-20,23.0,30.8,26.1,99,4.7,13.8,22.3
2025-07-21,22.0,29.1,25.3,99,0.0,11.8,21.9
2025-07-22,22.2,30.2,25.7,98,8.4,16.3,22.0
2025-07-23,23.4,33.2,28.2,97,0.0,15.8,21.8
2025-07-24,23.8,32.1,27.5,99,15.4,14.9,20.5
2025-07-25,22.6,31.1,25.8,99,17.2,12.3,22.4
2025-07-26,23.5,31.3,25.9,97,7.5,22.5,22.5
2025-07-27,23.5,31.2,27.0,96,0.8,14.0,22.9
2025-07-28,23.6,32.9,27.8,95,0.5,15.3,22.4
2025-07-29,22.0,33.2,27.5,99,10.9,18.9,21.8
2025-07-30,21.9,29.8,24.6,99,10.6,19.0,20.9
2025-07-31,19.2,26.2,22.4,96,0.0,21.7,14.4
2025-08-01,15.3,26.2,20.9,80,0.0,11.9,11.5
2025-08-02,16.1,26.0,21.0,79,0.0,12.3,10.8
2025-08-03,14.6,26.1,20.5,90,0.0,13.3,11.5
2025-08-04,16.9,28.1,22.0,93,0.3,14.4,13.5
2025-08-05,18.0,28.2,23.1,99,0.9,11.2,17.1
2025-08-06,18.8,31.1,24.8,95,1.6,14.1,17.8
2025-08-07,21.9,29.9,24.8,90,1.9,14.7,20.1
