date,temperature_min_c,temperature_max_c,temperature_mean_c,humidity_max_percent,precipitation_mm,wind_speed_max_kmh,dew_point_min_c
2025-05-08,10.6,23.2,16.4,80,0.4,22.7,4.6
2025-05-09,7.1,21.2,14.2,70,0.0,15.8,0.1
2025-05-10,6.4,27.1,17.7,81,0.0,23.7,2.4
2025-05-11,9.3,26.5,18.7,46,0.0,17.3,-4.8
2025-05-12,15.4,26.9,21.2,82,0.2,21.5,8.1
2025-05-13,15.4,28.4,22.0,98,0.6,11.6,11.8
2025-05-14,15.6,30.0,23.7,95,0.0,20.7,11.4
2025-05-15,20.2,34.3,27.1,93,4.2,34.7,4.1
2025-05-16,18.3,30.8,24.2,58,0.2,43.9,-1.5
2025-05-17,13.9,27.0,18.5,55,0.0,33.0,3.7
2025-05-18,11.3,25.9,18.4,64,0.0,13.2,3.4
2025-05-19,13.5,26.3,19.7,89,5.8,31.1,5.9
2025-05-20,16.0,24.9,19.9,96,41.0,28.9,11.4
2025-05-21,13.2,18.0,15.4,77,0.0,29.9,7.4
2025-05-22,9.8,15.8,12.7,82,0.7,25.1,5.2
2025-05-23,7.6,21.2,14.9,94,0.0,14.3,3.2
2025-05-24,9.7,22.5,17.1,83,0.1,12.3,6.2
2025-05-25,11.4,20.6,16.1,88,0.0,16.2,7.7
2025-05-26,9.6,21.4,16.3,78,0.0,19.2,3.5
2025-05-27,12.1,21.6,17.5,87,2.5,15.7,4.9
2025-05-28,12.9,21.8,16.9,96,19.2,13.0,10.9
2025-05-29,11.9,20.4,16.4,98,0.1,6.7,10.9
2025-05-30,12.1,26.5,19.7,97,0.0,24.6,8.1
2025-05-31,16.2,29.5,22.6,61,0.0,18.4,7.1
2025-06-01,13.2,26.2,19.8,51,0.0,18.1,-3.2
2025-06-02,15.1,31.5,23.7,69,0.0,18.8,6.8
2025-06-03,21.1,30.2,24.8,92,10.7,32.7,16.6
2025-06-04,16.9,21.3,19.8,96,47.7,17.4,15.9
2025-06-05,14.5,24.9,19.3,96,0.1,16.3,13.6
2025-06-06,14.4,23.6,19.5,98,0.5,10.3,14.1
2025-06-07,15.4,23.5,19.2,100,11.2,11.3,15.4
2025-06-08,15.1,25.9,19.8,99,1.4,23.5,12.4
2025-06-09,13.2,23.4,17.9,85,0.0,24.6,10.7
2025-06-10,11.8,24.3,18.5,88,0.0,15.8,9.9
2025-06-11,15.9,29.2,22.7,82,0.0,18.3,12.9
2025-06-12,17.9,28.0,23.1,88,0.0,14.4,15.8
2025-06-13,19.8,24.8,22.0,97,20.8,11.5,18.8
2025-06-14,19.3,26.1,22.4,98,1.8,16.2,18.6
2025-06-15,17.4,26.9,22.5,99,0.0,11.1,17.1
2025-06-16,18.5,28.4,23.4,95,1.7,10.7,17.8
2025-06-17,20.0,30.1,24.0,98,5.4,17.2,19.7
2025-06-18,19.5,24.5,22.0,97,24.9,29.2,18.0
2025-06-19,18.1,27.7,22.8,98,0.1,15.7,16.4
2025-06-20,19.0,29.9,24.6,85,0.0,30.6,16.2
2025-06-21,24.3,33.9,29.0,85,0.0,29.6,20.7
2025-06-22,24.4,33.2,29.2,83,0.0,23.6,19.5
2025-06-23,24.8,33.9,29.3,81,0.0,22.9,20.0
2025-06-24,25.0,34.0,29.3,86,0.0,16.2,19.2
2025-06-25,23.7,33.0,27.9,94,1.6,14.2,21.6
2025-06-26,24.4,32.7,28.5,93,2.1,19.1,20.1
2025-06-27,23.1,30.2,26.4,90,4.7,22.4,19.6
2025-06-28,20.9,32.2,26.6,100,0.2,8.1,20.4
2025-06-29,22.4,30.0,26.2,98,1.5,15.3,21.1
2025-06-30,21.4,29.8,24.5,98,6.4,14.4,21.0
2025-07-01,20.5,29.7,25.2,89,0.0,17.1,15.1
2025-07-02,19.2,30.2,25.1,91,0.0,12.0,16.1
2025-07-03,20.0,31.5,26.2,95,0.0,5.4,17.5
2025-07-04,21.2,32.6,27.3,90,0.0,15.5,17.5
2025-07-05,22.0,32.3,27.6,82,0.0,20.6,18.8
2025-07-06,22.9,29.7,25.9,96,23.9,16.6,21.5
2025-07-07,20.2,29.5,25.0,96,0.0,9.9,17.3
2025-07-08,20.5,30.2,23.8,96,12.5,14.4,17.2
2025-07-09,19.9,31.0,25.1,100,0.0,11.7,17.3
2025-07-10,20.1,32.0,26.5,97,0.0,16.6,19.1
2025-07-11,23.1,33.2,27.2,84,8.9,22.5,19.0
2025-07-12,21.9,31.2,25.6,93,5.3,17.0,18.0
2025-07-13,21.5,26.6,23.8,97,2.9,9.2,20.2
2025-07-14,20.0,29.4,24.5,100,1.1,7.4,20.0
2025-07-15,21.1,31.0,26.2,95,0.4,13.9,20.2
2025-07-16,22.0,32.2,26.3,98,0.9,23.0,21.6
2025-07-17,22.1,28.1,24.7,96,0.3,14.3,19.6
2025-07-18,19.1,28.8,23.9,85,0.1,14.5,16.5
2025-07-19,22.0,29.5,25.1,98,25.2,20.3,21.5
2025-07-20,22.5,29.2,25.0,98,25.8,13.8,22.0
2025-07-21,22.2,28.6,24.9,98,1.2,11.8,21.9
2025-07-22,22.0,30.0,26.0,98,0.7,15.8,21.6
2025-07-23,24.0,33.3,28.5,93,0.1,16.4,22.7
2025-07-24,24.3,33.0,28.2,95,4.3,17.6,22.5
2025-07-25,23.1,30.6,25.9,98,15.5,13.1,22.5
2025-07-26,22.9,30.5,26.0,96,12.1,17.1,22.1
2025-07-27,24.0,30.3,27.0,98,1.5,13.5,23.6
2025-07-28,23.6,31.8,27.2,96,3.8,16.3,22.5
2025-07-29,22.6,32.3,27.4,99,0.0,13.7,21.5
2025-07-30,22.9,29.2,25.4,100,6.0,18.6,21.6
2025-07-31,19.0,25.2,22.2,96,0.1,25.9,15.6
2025-08-01,15.4,25.4,20.7,83,0.0,15.5,11.8
2025-08-02,14.9,25.4,20.1,82,0.0,14.8,11.5
2025-08-03,14.5,25.4,20.3,92,0.0,16.2,12.8
2025-08-04,16.8,27.1,21.3,94,1.5,16.6,13.6
2025-08-05,18.4,28.2,23.2,97,0.0,11.6,16.3
2025-08-06,18.2,30.1,24.0,97,11.0,13.2,17.6
2025-08-07,21.2,30.1,25.2,95,0.7,15.9,20.1
2025-08-08,22.4,32.1,27.1,92,0.0,22.5,20.7
2025-08-09,23.9,27.5,25.9,92,10.1,21.7,20.5
2025-08-10,23.6,31.0,26.5,92,9.2,21.4,20.3
2025-08-11,22.0,29.1,24.8,97,23.8,16.9,21.1
2025-08-12,21.9,29.4,24.5,96,9.4,12.6,20.9
2025-08-13,20.8,28.2,24.0,99,0.3,12.9,18.2
2025-08-14,18.1,28.6,23.5,95,0.0,10.3,17.3
2025-08-15,21.2,33.2,26.8,92,0.0,11.2,19.1
2025-08-16,24.4,32.7,27.9,95,5.4,14.2,20.6
2025-08-17,23.4,32.3,27.2,96,3.5,25.1,21.9
2025-08-18,23.1,32.9,27.2,97,7.6,18.3,22.2
2025-08-19,23.0,29.4,26.0,96,0.6,16.5,20.9
2025-08-20,20.5,28.0,24.0,96,1.4,14.7,18.1
2025-08-21,16.9,26.8,21.9,95,0.3,14.8,15.9
2025-08-22,16.5,27.4,22.1,99,0.0,6.6,15.5
2025-08-23,18.9,28.7,22.7,89,0.1,21.6,12.9
2025-08-24,14.9,23.3,18.9,88,0.0,22.3,9.6
2025-08-25,13.1,21.2,17.3,89,0.0,19.1,7.6
2025-08-26,11.6,22.2,16.9,90,0.0,11.8,8.6
2025-08-27,11.8,24.4,18.3,97,0.0,12.1,10.7
2025-08-28,15.3,27.4,21.0,83,0.0,11.5,11.1
2025-08-29,16.2,26.4,21.2,95,0.1,11.7,13.9
2025-08-30,15.4,26.2,20.8,78,0.0,11.3,11.6
2025-08-31,16.5,25.0,20.4,83,0.0,12.2,11.9
2025-09-01,14.6,25.1,19.5,84,0.0,12.0,11.6
2025-09-02,13.3,25.5,19.5,88,0.0,8.2,10.9
2025-09-03,15.3,26.1,19.6,90,14.4,26.0,11.8
2025-09-04,10.9,19.5,15.3,91,0.0,13.3,7.1
2025-09-05,14.9,20.8,17.0,75,0.0,21.7,7.9
2025-09-06,10.7,20.4,15.2,85,0.1,22.6,6.8
2025-09-07,8.8,20.6,14.4,87,0.0,13.8,4.8
2025-09-08,9.0,22.0,15.6,85,0.0,14.0,6.3
2025-09-09,11.1,24.0,17.3,77,0.0,11.1,6.8
2025-09-10,13.6,28.1,20.3,82,0.0,7.3,10.6
2025-09-11,14.9,29.5,22.3,84,0.0,11.6,11.9
2025-09-12,17.1,31.5,24.3,76,0.0,13.1,11.9
2025-09-13,22.2,33.3,27.3,66,0.0,17.2,13.9
2025-09-14,21.1,34.5,27.2,91,4.8,18.6,17.5
2025-09-15,21.3,32.5,26.5,84,0.0,13.3,13.5
2025-09-16,18.5,31.2,24.7,76,0.0,12.7,13.6
2025-09-17,16.6,30.0,23.4,84,0.0,8.3,13.3
2025-09-18,17.2,32.0,24.6,79,0.0,14.3,12.1
2025-09-19,19.6,28.5,23.3,82,5.8,14.7,11.9
2025-09-20,18.6,27.8,22.2,90,0.9,10.9,14.9
2025-09-21,17.6,27.6,21.9,96,6.0,15.4,16.9
2025-09-22,18.6,27.0,22.2,96,1.1,13.3,17.9
2025-09-23,17.9,26.3,21.6,97,0.9,14.7,17.4
2025-09-24,18.7,24.5,20.8,97,1.2,15.9,13.6
2025-09-25,14.5,24.4,19.1,95,0.0,13.3,9.7
2025-09-26,11.3,27.0,19.7,98,0.0,7.6,10.4
2025-09-27,14.7,29.0,21.5,87,0.0,10.5,11.2
2025-09-28,15.1,30.3,22.7,86,0.0,8.7,9.9
2025-09-29,14.3,31.0,23.6,90,0.0,8.1,11.1
2025-09-30,18.0,31.1,24.3,75,0.0,15.4,12.1
2025-10-01,15.1,28.6,21.5,84,0.0,13.6,10.1
2025-10-02,15.9,30.5,23.1,87,0.0,10.8,12.8
2025-10-03,17.0,31.4,23.6,94,0.1,14.2,13.9
2025-10-04,18.1,29.2,23.5,80,0.0,21.2,12.4
2025-10-05,16.1,29.0,22.6,78,0.0,21.6,11.6
2025-10-06,17.5,29.2,23.1,85,0.3,16.9,14.4
2025-10-07,13.6,21.6,18.0,97,1.9,19.6,9.2
2025-10-08,7.9,21.0,14.8,87,0.0,12.6,0.9
2025-10-09,6.9,20.9,13.6,80,0.0,13.5,2.1
2025-10-10,10.1,23.1,16.0,86,0.1,15.8,3.0
2025-10-11,11.6,23.8,17.1,100,0.0,17.3,6.4
2025-10-12,9.7,25.2,17.1,88,0.0,15.3,7.6
2025-10-13,15.4,25.5,19.6,87,1.7,14.5,8.4
2025-10-14,14.1,24.7,19.5,81,0.0,13.1,9.1
2025-10-15,14.0,23.4,18.8,94,0.2,13.4,12.6
2025-10-16,14.1,25.9,19.5,89,0.0,17.0,11.1
2025-10-17,15.8,26.5,20.7,80,0.0,23.1,12.2
2025-10-18,15.7,24.1,19.7,95,12.7,21.8,14.2
2025-10-19,9.6,16.5,12.8,95,3.7,32.0,-0.6
2025-10-20,5.6,20.3,13.2,78,0.2,32.1,1.5
2025-10-21,8.9,14.4,11.5,80,0.3,38.0,0.1
2025-10-22,5.3,14.8,9.5,70,0.0,25.4,-3.0
2025-10-23,2.5,14.9,8.1,80,0.0,16.5,-0.7
2025-10-24,-0.2,14.6,7.5,99,0.0,12.1,-0.6
2025-10-25,8.6,14.1,11.3,61,0.0,17.2,1.0
2025-10-26,10.1,18.5,13.6,67,0.0,18.8,3.0
2025-10-27,7.6,17.5,11.9,72,0.0,20.7,1.8
2025-10-28,8.6,14.1,10.8,95,2.3,15.9,2.0
2025-10-29,8.1,14.4,11.0,96,5.7,32.7,1.0
2025-10-30,3.7,13.6,8.4,91,0.0,20.3,1.8
